date,EMA
2022-02-11,168.6477
2022-02-10,168.8925
2022-02-09,168.8019
2022-02-08,168.2698
2022-02-07,167.8322
2022-02-04,167.6777
2022-02-03,167.4311
2022-02-02,167.1286
2022-02-01,166.4893
2022-01-31,165.9103
2022-01-28,165.2527
2022-01-27,164.9872
2022-01-26,165.8458
2022-01-25,166.746
2022-01-24,167.7316
2022-01-21,168.6302
2022-01-20,169.5415
2022-01-19,170.3309
2022-01-18,171.0251
2022-01-14,171.4223
2022-01-13,171.5222
2022-01-12,171.7239
2022-01-11,171.6005
2022-01-10,171.5107
2022-01-07,171.7112
2022-01-06,171.9348
2022-01-05,172.1996
2022-01-04,172.1895
2022-01-03,171.6828
2021-12-31,170.8832
2021-12-30,170.4598
2021-12-29,169.9265
2021-12-28,169.2147
2021-12-27,168.4373
2021-12-23,167.4702
2021-12-22,166.8213
2021-12-21,166.1704
2021-12-20,165.7258
2021-12-17,165.5703
2021-12-16,165.2543
2021-12-15,164.789
2021-12-14,163.5447
2021-12-13,162.6847
2021-12-10,161.5881
2021-12-09,159.9913
2021-12-08,158.7334
2021-12-07,157.2893
2021-12-06,156.0975
2021-12-03,155.3878
2021-12-02,154.9642
2021-12-01,154.297
2021-11-30,153.4548
2021-11-29,152.469
2021-11-26,151.9041
2021-11-24,151.6354
2021-11-23,150.8064
2021-11-22,149.9452
2021-11-19,149.0338
2021-11-18,148.0751
2021-11-17,147.2934
2021-11-16,146.8836
2021-11-15,146.6887
2021-11-12,146.5771
2021-11-11,146.4547
2021-11-10,146.5393
2021-11-09,146.6276
2021-11-08,146.4256
2021-11-05,146.2406
2021-11-04,145.9491
2021-11-03,145.6828
2021-11-02,145.3336
2021-11-01,145.0998
2021-10-29,144.9511
2021-10-28,144.6999
2021-10-27,144.1354
2021-10-26,143.8966
2021-10-25,143.5841
2021-10-22,143.309
2021-10-21,142.9998
2021-10-20,142.5763
2021-10-19,142.131
2021-10-18,141.6905
2021-10-15,141.4325
2021-10-14,141.3244
2021-10-13,141.3168
2021-10-12,141.6033
2021-10-11,141.858
2021-10-08,142.0048
2021-10-07,142.1578
2021-10-06,142.2865
2021-10-05,142.5623
2021-10-04,142.9593
2021-10-01,143.6021
2021-09-30,143.9491
2021-09-29,144.4517
2021-09-28,144.8695
2021-09-27,145.4265
2021-09-24,145.6839
2021-09-23,145.808
2021-09-22,145.9544
2021-09-21,146.2177
2021-09-20,146.7593
2021-09-17,147.4086
2021-09-16,147.8033
2021-09-15,147.9568
2021-09-14,148.1017
2021-09-13,148.356
2021-09-10,148.489
2021-09-09,148.6961
2021-09-08,148.397
2021-09-07,147.9587
2021-09-03,147.3107
2021-09-02,146.8419
2021-09-01,146.3911
2021-08-31,146.0109
2021-08-30,145.661
2021-08-27,145.1407
2021-08-26,145.0337
2021-08-25,145.0251
2021-08-24,144.9307
2021-08-23,144.6959
2021-08-20,144.4271
2021-08-19,144.2874
2021-08-18,144.2872
2021-08-17,144.3222
2021-08-16,143.9644
2021-08-13,143.4726
2021-08-12,143.1382
2021-08-11,142.7903
2021-08-10,142.7195
2021-08-09,142.6682
2021-08-06,142.5608
2021-08-05,142.4368
2021-08-04,142.2275
2021-08-03,142.0075
2021-08-02,141.7219
2021-07-30,141.5965
2021-07-29,141.4227
2021-07-28,141.2534
2021-07-27,141.1345
2021-07-26,140.8181
2021-07-23,140.2388
2021-07-22,139.643
2021-07-21,139.1665
2021-07-20,138.7845
2021-07-19,138.2847
2021-07-16,138.1149
2021-07-15,137.5199
2021-07-14,136.6462
2021-07-13,135.6112
2021-07-12,134.8302
2021-07-09,134.0848
2021-07-08,133.1978
2021-07-07,132.4109
2021-07-06,131.4035
2021-07-02,130.5538
2021-07-01,129.8276
2021-06-30,129.303
2021-06-29,128.7553
2021-06-28,128.215
2021-06-25,127.7781
2021-06-24,127.4679
2021-06-23,127.0939
2021-06-22,126.6507
2021-06-21,126.1318
2021-06-18,125.732
2021-06-17,125.4803
2021-06-16,125.0646
2021-06-15,124.7747
2021-06-14,124.507
2021-06-11,124.1243
2021-06-10,124.0249
2021-06-09,124.0432
2021-06-08,123.958
2021-06-07,123.9041
2021-06-04,123.9315
2021-06-03,123.9627
2021-06-02,124.2401
2021-06-01,124.3896
2021-05-28,124.6355
2021-05-27,124.8732
2021-05-26,125.0666
2021-05-25,125.118
2021-05-24,125.1697
2021-05-21,125.2062
2021-05-20,125.4192
2021-05-19,125.4602
2021-05-18,125.7764
2021-05-17,126.1093
2021-05-14,126.3305
2021-05-13,126.453
2021-05-12,126.8447
2021-05-11,127.5051
2021-05-10,127.9105
2021-05-07,128.2613
2021-05-06,128.3017
2021-05-05,128.4175
2021-05-04,128.7148
2021-05-03,129.0692
2021-04-30,128.9769
2021-04-29,128.9864
2021-04-28,128.7883
2021-04-27,128.5591
2021-04-26,128.2222
2021-04-23,127.8157
2021-04-22,127.4077
2021-04-21,127.2024
2021-04-20,126.8145
2021-04-19,126.4261
2021-04-16,125.8182
2021-04-15,125.2164
2021-04-14,124.5163
2021-04-13,123.9974
2021-04-12,123.1761
2021-04-09,122.5976
2021-04-08,121.7771
2021-04-07,121.1422
2021-04-06,120.6944
2021-04-05,120.3737
2021-04-01,120.0514
2021-03-31,119.9944
2021-03-30,120.0191
2021-03-29,120.2786
2021-03-26,120.4117
2021-03-25,120.5774
2021-03-24,120.8245
2021-03-23,121.1492
2021-03-22,121.2552
2021-03-19,121.2847
2021-03-18,121.6681
2021-03-17,122.0362
2021-03-16,122.0065
2021-03-15,121.8901
2021-03-12,121.9244
2021-03-11,122.2679
2021-03-10,122.5515
2021-03-09,123.0694
2021-03-08,123.5277
2021-03-05,124.5219
2021-03-04,125.0985
2021-03-03,125.869
2021-03-02,126.5214
2021-03-01,126.9267
2021-02-26,127.099
2021-02-25,127.9634
2021-02-24,128.9467
2021-02-23,129.5836
2021-02-22,130.2348
2021-02-19,130.9401
2021-02-18,131.3203
2021-02-17,131.757
2021-02-16,132.123
2021-02-12,132.2851
2021-02-11,132.2392
2021-02-10,132.2133
2021-02-09,132.1578
2021-02-08,132.0325
2021-02-05,131.8011
2021-02-04,131.5608
2021-02-03,131.2515
2021-02-02,131.2651
2021-02-01,131.1719
2021-01-29,131.1565
2021-01-28,131.3642
2021-01-27,131.065
2021-01-26,130.2223
2021-01-25,129.1774
2021-01-22,128.0473
2021-01-21,127.195
2021-01-20,126.4797
2021-01-19,126.1878
2021-01-15,126.298
2021-01-14,126.4909
2021-01-13,126.5217
2021-01-12,126.3518
2021-01-11,126.3793
2021-01-08,126.3912
2021-01-07,126.0879
2021-01-06,125.8692
2021-01-05,126.0726
2021-01-04,125.843
2020-12-31,125.7541
2020-12-30,125.3178
2020-12-29,124.7295
2020-12-28,123.9607
2020-12-24,122.9235
2020-12-23,122.2635
2020-12-22,121.6381
2020-12-21,120.852
2020-12-18,120.3593
2020-12-17,119.9771
2020-12-16,119.3439
2020-12-15,118.7358
2020-12-14,118.0564
2020-12-11,117.9341
2020-12-10,117.7341
2020-12-09,117.4274
2020-12-08,117.2389
2020-12-07,116.7627
2020-12-04,116.3012
2020-12-03,115.9457
2020-12-02,115.4817
2020-12-01,114.9545
2020-11-30,114.4088
2020-11-27,114.1839
2020-11-25,114.1888
2020-11-24,114.2519
2020-11-23,114.4103
2020-11-20,114.7214
2020-11-19,114.7056
2020-11-18,114.5542
2020-11-17,114.4497
2020-11-16,114.194
2020-11-13,113.8177
2020-11-12,113.5089
2020-11-11,113.1728
2020-11-10,112.7724
2020-11-09,112.6926
2020-11-06,112.5684
2020-11-05,112.1868
2020-11-04,111.7512
2020-11-03,111.6895
2020-11-02,112.0852
2020-10-30,112.6944
2020-10-29,113.3584
2020-10-28,113.4278
2020-10-27,113.9283
2020-10-26,113.926
2020-10-23,114.0828
2020-10-22,114.2573
2020-10-21,114.377
2020-10-20,114.3942
2020-10-19,114.3473
2020-10-16,114.4529
2020-10-15,114.2569
2020-10-14,113.8663
2020-10-13,113.3853
2020-10-12,112.8629
2020-10-09,111.9461
2020-10-08,111.6971
2020-10-07,111.6276
2020-10-06,111.5395
2020-10-05,111.6396
2020-10-02,111.4066
2020-10-01,111.5072
2020-09-30,111.2304
2020-09-29,111.0254
2020-09-28,110.9757
2020-09-25,110.8313
2020-09-24,110.9474
2020-09-23,111.4934
2020-09-22,112.21
2020-09-21,112.5196
2020-09-18,113.0397
2020-09-17,113.9479
2020-09-16,114.5916
2020-09-15,115.119
2020-09-14,115.351
2020-09-11,115.6266
2020-09-10,116.2762
2020-09-09,116.841
2020-09-08,117.0712
2020-09-04,117.7886
2020-09-03,117.7441
2020-09-02,117.7032
2020-09-01,116.5758
2020-08-31,115.0437
2020-08-28,113.879
2020-08-27,113.0272
2020-08-26,112.0649
2020-08-25,110.8457
2020-08-24,109.6728
2020-08-21,108.2703
2020-08-20,106.8731
2020-08-19,105.9558
2020-08-18,105.2061
2020-08-17,104.3924
2020-08-14,103.5912
2020-08-13,102.6749
2020-08-12,101.6516
2020-08-11,100.7263
2020-08-10,100.0776
2020-08-07,99.0157
2020-08-06,98.0081
2020-08-05,96.6291
2020-08-04,95.4992
2020-08-03,94.2911
2020-07-31,93.0306
2020-07-30,91.9124
2020-07-29,91.7104
2020-07-28,91.6053
2020-07-27,91.6727
2020-07-24,91.5872
2020-07-23,91.7181
2020-07-22,91.8392
2020-07-21,91.5183
2020-07-20,91.1917
2020-07-17,90.6914
2020-07-16,90.3468
2020-07-15,89.9459
2020-07-14,89.3793
2020-07-13,88.8216
2020-07-10,88.3675
2020-07-09,87.8201
2020-07-08,87.2323
2020-07-07,86.6247
2020-07-06,86.176
2020-07-02,85.6503
2020-07-01,85.3193
2020-06-30,84.9534
2020-06-29,84.5313
2020-06-26,84.1423
2020-06-25,83.9216
2020-06-24,83.3898
2020-06-23,82.9248
2020-06-22,82.2448
2020-06-19,81.6898
2020-06-18,81.3113
2020-06-17,80.8413
2020-06-16,80.3255
2020-06-15,79.7428
2020-06-12,79.332
2020-06-11,78.9857
2020-06-10,78.6773
2020-06-09,77.9015
2020-06-08,77.2713
2020-06-05,76.8451
2020-06-04,76.4243
2020-06-03,76.1949
2020-06-02,75.8695
2020-06-01,75.5555
2020-05-29,75.2466
2020-05-28,75.0057
2020-05-27,74.7314
2020-05-26,74.4319
2020-05-22,74.1362
2020-05-21,73.754
2020-05-20,73.3839
2020-05-19,72.9138
2020-05-18,72.5505
2020-05-15,72.1023
2020-05-14,71.7929
2020-05-13,71.4041
2020-05-12,71.0228
2020-05-11,70.5049
2020-05-08,69.84
2020-05-07,69.2304
2020-05-06,68.7413
2020-05-05,68.2802
2020-05-04,67.8493
2020-05-01,67.4856
2020-04-30,67.1884
2020-04-29,66.7388
2020-04-28,66.3973
2020-04-27,66.2541
2020-04-24,65.9783
2020-04-23,65.6785
2020-04-22,65.5506
2020-04-21,65.3817
2020-04-20,65.393
2020-04-17,65.1863
2020-04-16,64.8076
2020-04-15,64.2894
2020-04-14,63.7745
2020-04-13,63.1384
2020-04-09,62.7886
2020-04-08,62.5367
2020-04-07,62.3074
2020-04-06,62.2239
2020-04-03,62.0539
2020-04-02,62.4051
2020-04-01,62.7032
2020-03-31,63.1356
2020-03-30,63.2709
2020-03-27,63.4072
2020-03-26,63.7388
2020-03-25,63.8314
2020-03-24,64.2645
2020-03-23,64.7084
2020-03-20,65.7754
2020-03-19,66.8299
2020-03-18,67.5976
2020-03-17,68.3978
2020-03-16,69.1236
2020-03-13,70.1986
2020-03-12,70.4711
2020-03-11,71.5338
2020-03-10,72.0119
2020-03-09,72.2866
2020-03-06,73.081
2020-03-05,73.3738
2020-03-04,73.5979
2020-03-03,73.594
2020-03-02,73.9334
2020-02-28,74.0655
2020-02-27,74.8631
2020-02-26,75.7406
2020-02-25,76.2207
2020-02-24,76.8683
2020-02-21,77.3255
2020-02-20,77.4501
2020-02-19,77.4022
2020-02-18,77.2642
2020-02-14,77.23
2020-02-13,77.0399
2020-02-12,76.8318
2020-02-11,76.5422
2020-02-10,76.4164
2020-02-07,76.2277
2020-02-06,76.058
2020-02-05,75.7578
