date,SMA
2024-03-19,205.9491
2024-03-18,205.5909
2024-03-15,205.3885
2024-03-14,205.3298
2024-03-13,205.1358
2024-03-12,204.8384
2024-03-11,204.6016
2024-03-08,204.6544
2024-03-07,204.5414
2024-03-06,204.241
2024-03-05,203.9704
2024-03-04,203.8272
2024-03-01,203.4034
2024-02-29,202.8767
2024-02-28,202.4141
2024-02-27,202.2758
2024-02-26,202.1729
2024-02-23,201.9869
2024-02-22,201.9277
2024-02-21,201.8023
2024-02-20,201.9321
2024-02-16,201.959
2024-02-15,201.8396
2024-02-14,201.4024
2024-02-13,200.7503
2024-02-12,200.251
2024-02-09,199.5536
2024-02-08,198.7468
2024-02-07,198.0291
2024-02-06,197.2631
2024-02-05,196.615
2024-02-02,195.6909
2024-02-01,194.7921
2024-01-31,194.0639
2024-01-30,193.5546
2024-01-29,193.0851
2024-01-26,192.5613
2024-01-25,192.1181
2024-01-24,191.5586
2024-01-23,191.0015
2024-01-22,190.5011
2024-01-19,189.9351
2024-01-18,189.5576
2024-01-17,189.3681
2024-01-16,189.3436
2024-01-12,189.2243
2024-01-11,189.1522
2024-01-10,189.0281
2024-01-09,188.8901
2024-01-08,188.7514
2024-01-05,188.5491
2024-01-04,188.4665
2024-01-03,188.4588
2024-01-02,188.3289
2023-12-29,188.2161
2023-12-28,187.8318
2023-12-27,187.4047
2023-12-26,186.9822
2023-12-22,186.5417
2023-12-21,186.1416
2023-12-20,185.7718
2023-12-19,185.4672
2023-12-18,185.0923
2023-12-15,184.6222
2023-12-14,184.1994
2023-12-13,183.779
2023-12-12,183.3239
2023-12-11,182.7745
2023-12-08,182.3392
2023-12-07,181.7581
2023-12-06,181.296
2023-12-05,180.895
2023-12-04,180.3228
2023-12-01,179.749
2023-11-30,178.9763
2023-11-29,178.084
2023-11-28,177.0477
2023-11-27,175.9608
2023-11-24,174.8054
2023-11-22,173.6034
2023-11-21,172.5383
2023-11-20,171.6107
2023-11-17,170.5526
2023-11-16,169.6166
2023-11-15,168.8017
2023-11-14,168.0796
2023-11-13,167.4552
2023-11-10,167.0473
2023-11-09,166.5068
2023-11-08,166.3147
2023-11-07,166.074
2023-11-06,165.8045
2023-11-03,165.6159
2023-11-02,165.4403
2023-11-01,165.1981
2023-10-31,165.0854
2023-10-30,165.0293
2023-10-27,165.1703
2023-10-26,165.3097
2023-10-25,165.4675
2023-10-24,165.4134
2023-10-23,165.2502
2023-10-20,165.2904
2023-10-19,165.3137
2023-10-18,165.1797
2023-10-17,165.1241
2023-10-16,165.1142
2023-10-13,165.0695
2023-10-12,165.0651
2023-10-11,165.1031
2023-10-10,165.0875
2023-10-09,165.1286
2023-10-06,165.3386
2023-10-05,165.5472
2023-10-04,165.8913
2023-10-03,166.3717
2023-10-02,167.0454
2023-09-29,167.5484
2023-09-28,168.1121
2023-09-27,168.6614
2023-09-26,169.203
2023-09-25,169.5881
2023-09-22,169.7574
2023-09-21,169.8688
2023-09-20,170.1928
2023-09-19,170.2406
2023-09-18,170.1658
2023-09-15,169.9305
2023-09-14,169.723
2023-09-13,169.4299
2023-09-12,169.2773
2023-09-11,169.2288
2023-09-08,168.8925
2023-09-07,168.6622
2023-09-06,168.4488
2023-09-05,168.219
2023-09-01,167.9619
2023-08-31,167.7123
2023-08-30,167.6064
2023-08-29,167.5776
2023-08-28,167.8327
2023-08-25,168.2418
2023-08-24,168.6989
2023-08-23,169.1218
2023-08-22,169.3749
2023-08-21,169.8969
2023-08-18,170.3094
2023-08-17,170.8626
2023-08-16,171.4326
2023-08-15,172.1022
2023-08-14,172.7148
2023-08-11,173.1447
2023-08-10,173.5949
2023-08-09,173.9965
2023-08-08,174.2867
2023-08-07,174.3714
2023-08-04,174.3724
2023-08-03,174.3749
2023-08-02,174.2976
2023-08-01,174.208
2023-07-31,173.9524
2023-07-28,173.7301
2023-07-27,173.3933
2023-07-26,173.16
2023-07-25,172.8966
2023-07-24,172.3508
2023-07-21,171.965
2023-07-20,171.6862
2023-07-19,171.3346
2023-07-18,170.9309
2023-07-17,170.5628
2023-07-14,170.3658
2023-07-13,170.1706
2023-07-12,169.8755
2023-07-11,169.6419
2023-07-10,169.3265
2023-07-07,168.9888
2023-07-06,168.586
2023-07-05,168.2686
2023-07-03,167.9305
2023-06-30,167.5867
2023-06-29,167.1777
2023-06-28,166.8209
2023-06-27,166.5471
2023-06-26,166.2348
2023-06-23,165.861
2023-06-22,165.1348
2023-06-21,164.3732
2023-06-20,163.7952
2023-06-16,163.0765
2023-06-15,162.3036
2023-06-14,161.3033
2023-06-13,160.3125
2023-06-12,159.4007
2023-06-09,158.478
2023-06-08,157.7436
2023-06-07,157.0833
2023-06-06,156.4201
2023-06-05,155.6917
2023-06-02,154.9652
2023-06-01,154.0084
2023-05-31,153.1337
2023-05-30,152.4037
2023-05-26,151.6753
2023-05-25,150.9858
2023-05-24,150.4412
2023-05-23,150.036
2023-05-22,149.4686
2023-05-19,148.9413
2023-05-18,148.461
2023-05-17,148.0008
2023-05-16,147.7453
2023-05-15,147.6114
2023-05-12,147.4627
2023-05-11,147.349
2023-05-10,147.2665
2023-05-09,147.0154
2023-05-08,146.8963
2023-05-05,146.7891
2023-05-04,146.6818
2023-05-03,146.7159
2023-05-02,146.7994
2023-05-01,146.8617
2023-04-28,146.8662
2023-04-27,146.7698
2023-04-26,146.669
2023-04-25,146.5721
2023-04-24,146.6146
2023-04-21,146.5578
2023-04-20,146.45
2023-04-19,146.2034
2023-04-18,145.9796
2023-04-17,145.6771
2023-04-14,145.3784
2023-04-13,145.1162
2023-04-12,144.6197
2023-04-11,144.2542
2023-04-10,143.6918
2023-04-06,143.0237
2023-04-05,142.4716
2023-04-04,142.06
2023-04-03,141.5073
2023-03-31,140.9998
2023-03-30,140.4474
2023-03-29,139.8548
2023-03-28,139.2643
2023-03-27,138.8725
2023-03-24,138.4618
2023-03-23,137.9593
2023-03-22,137.5973
2023-03-21,137.2391
2023-03-20,136.8195
2023-03-17,136.621
2023-03-16,136.5288
2023-03-15,136.55
2023-03-14,136.7315
2023-03-13,136.8868
2023-03-10,137.0776
2023-03-09,137.337
2023-03-08,137.515
2023-03-07,137.6792
2023-03-06,137.7276
2023-03-03,137.7749
2023-03-02,137.914
2023-03-01,138.0111
2023-02-28,138.0328
2023-02-27,137.913
2023-02-24,137.9071
2023-02-23,137.909
2023-02-22,137.6837
2023-02-21,137.5836
2023-02-17,137.4766
2023-02-16,137.0584
2023-02-15,136.3823
2023-02-14,135.6575
2023-02-13,135.0489
2023-02-10,134.4414
2023-02-09,133.9355
2023-02-08,133.3501
2023-02-07,132.6179
2023-02-06,131.7618
2023-02-03,131.0068
2023-02-02,129.9915
2023-02-01,129.0358
2023-01-31,128.2518
2023-01-30,127.6837
2023-01-27,127.2162
2023-01-26,126.4632
2023-01-25,125.8365
2023-01-24,125.3734
2023-01-23,124.8902
2023-01-20,124.5627
2023-01-19,124.2802
2023-01-18,124.1589
2023-01-17,124.0464
2023-01-13,123.9347
2023-01-12,124.0989
2023-01-11,124.3375
2023-01-10,124.5456
2023-01-09,124.7217
2023-01-06,124.976
2023-01-05,125.1976
2023-01-04,125.6267
2023-01-03,126.0775
2022-12-30,126.6548
2022-12-29,127.2128
2022-12-28,127.753
2022-12-27,128.1304
2022-12-23,128.4727
2022-12-22,128.8973
2022-12-21,129.3668
2022-12-20,129.6194
2022-12-19,129.8502
2022-12-16,130.1602
2022-12-15,130.3795
2022-12-14,130.5063
2022-12-13,130.4763
2022-12-12,130.3116
2022-12-09,130.2806
2022-12-08,130.2802
2022-12-07,129.7511
2022-12-06,129.4851
2022-12-05,129.1286
2022-12-02,128.5327
2022-12-01,127.7194
2022-11-30,127.0444
2022-11-29,126.594
2022-11-28,126.5158
2022-11-25,126.4588
2022-11-23,125.9956
2022-11-22,125.5644
2022-11-21,125.3318
2022-11-18,125.1051
2022-11-17,124.7241
2022-11-16,124.1911
2022-11-15,123.663
2022-11-14,123.0622
2022-11-11,122.4898
2022-11-10,121.6864
2022-11-09,121.1593
2022-11-08,120.943
2022-11-07,120.5855
2022-11-04,120.3756
2022-11-03,120.3648
2022-11-02,120.7153
2022-11-01,120.94
2022-10-31,120.9287
2022-10-28,120.6627
2022-10-27,120.1317
2022-10-26,119.9803
2022-10-25,119.9178
2022-10-24,119.6508
2022-10-21,119.4945
2022-10-20,119.465
2022-10-19,119.6754
2022-10-18,119.9527
2022-10-17,120.3117
2022-10-14,120.7581
2022-10-13,121.3283
2022-10-12,121.7676
2022-10-11,122.5344
2022-10-10,123.2601
2022-10-07,124.2592
2022-10-06,125.0505
2022-10-05,125.4568
2022-10-04,125.7893
2022-10-03,126.0389
2022-09-30,126.5339
2022-09-29,127.2956
2022-09-28,127.9756
2022-09-27,128.5615
2022-09-26,129.282
2022-09-23,130.1011
2022-09-22,131.1839
2022-09-21,132.067
2022-09-20,132.8822
2022-09-19,133.6172
2022-09-16,134.5174
2022-09-15,135.6033
2022-09-14,136.6157
2022-09-13,137.5314
2022-09-12,138.4908
2022-09-09,139.0407
2022-09-08,139.5542
2022-09-07,140.2267
2022-09-06,140.7284
2022-09-02,141.4053
2022-09-01,142.1003
2022-08-31,142.7262
2022-08-30,143.2868
2022-08-29,143.5958
2022-08-26,143.8842
2022-08-25,144.0971
2022-08-24,143.897
2022-08-23,143.7116
2022-08-22,143.2476
2022-08-19,142.8733
2022-08-18,142.3392
2022-08-17,141.7648
2022-08-16,141.1341
2022-08-15,140.3468
2022-08-12,139.3433
2022-08-11,138.4491
2022-08-10,137.5869
2022-08-09,136.6382
2022-08-08,135.8996
2022-08-05,135.1771
2022-08-04,134.483
2022-08-03,133.7694
2022-08-02,132.9566
2022-08-01,132.2758
2022-07-29,131.4665
2022-07-28,130.6278
2022-07-27,129.9804
2022-07-26,129.4246
2022-07-25,129.3467
2022-07-22,129.2044
2022-07-21,128.7924
2022-07-20,128.193
2022-07-19,127.7148
2022-07-18,127.1853
2022-07-15,126.7967
2022-07-14,126.6017
2022-07-13,126.3889
2022-07-12,126.1953
2022-07-11,126.2693
2022-07-08,126.5119
2022-07-07,126.8476
2022-07-06,127.2646
2022-07-05,127.7319
2022-07-01,128.2531
2022-06-30,129.0206
2022-06-29,129.6364
2022-06-28,130.1884
2022-06-27,130.8026
2022-06-24,130.9956
2022-06-23,130.9874
2022-06-22,131.1309
2022-06-21,131.4649
2022-06-17,131.6253
2022-06-16,131.9262
2022-06-15,132.3533
2022-06-14,132.8342
2022-06-13,133.2545
2022-06-10,133.7721
2022-06-09,133.7917
2022-06-08,133.6219
2022-06-07,133.481
2022-06-06,133.161
2022-06-03,133.1889
2022-06-02,133.273
2022-06-01,133.5397
2022-05-31,133.7251
2022-05-27,133.8778
2022-05-26,133.8758
2022-05-25,134.4013
2022-05-24,134.8059
2022-05-23,135.1845
2022-05-20,135.7305
2022-05-19,136.3186
2022-05-18,137.1225
2022-05-17,137.9796
2022-05-16,138.5334
2022-05-13,139.143
2022-05-12,139.6705
2022-05-11,140.5902
2022-05-10,141.3266
2022-05-09,141.8833
2022-05-06,142.7287
2022-05-05,143.4137
2022-05-04,144.0311
2022-05-03,144.4812
2022-05-02,145.3447
2022-04-29,146.0732
2022-04-28,146.9299
2022-04-27,147.6026
2022-04-26,148.6599
2022-04-25,149.6521
2022-04-22,150.2876
2022-04-21,151.0327
2022-04-20,151.3801
2022-04-19,151.7211
2022-04-18,151.9467
2022-04-14,152.3216
2022-04-13,152.5682
2022-04-12,152.5839
2022-04-11,152.4841
2022-04-08,152.1201
2022-04-07,151.6985
2022-04-06,151.2973
2022-04-05,151.0353
2022-04-04,150.3129
2022-04-01,149.4584
2022-03-31,149.0188
2022-03-30,148.6865
2022-03-29,148.3272
2022-03-28,147.7015
2022-03-25,147.3925
2022-03-24,147.1893
2022-03-23,146.8805
2022-03-22,146.5223
2022-03-21,146.2308
2022-03-18,146.1167
2022-03-17,146.0645
2022-03-16,146.396
2022-03-15,146.7877
2022-03-14,147.2126
2022-03-11,147.8718
2022-03-10,148.639
2022-03-09,149.4897
2022-03-08,150.0391
2022-03-07,150.7701
2022-03-04,151.5188
2022-03-03,151.9685
2022-03-02,152.5199
2022-03-01,152.9169
2022-02-28,153.4531
2022-02-25,153.645
2022-02-24,153.5
2022-02-23,153.5073
2022-02-22,153.7168
2022-02-18,153.917
2022-02-17,154.0093
2022-02-16,154.1783
2022-02-15,154.2159
2022-02-14,154.3561
2022-02-11,154.8893
2022-02-10,155.3523
2022-02-09,155.7903
2022-02-08,155.9803
2022-02-07,156.2469
2022-02-04,156.6078
2022-02-03,156.9922
2022-02-02,157.4492
2022-02-01,157.9351
2022-01-31,158.5763
2022-01-28,159.1575
2022-01-27,159.974
2022-01-26,161.1704
2022-01-25,162.3083
2022-01-24,163.5345
2022-01-21,164.4042
2022-01-20,165.2662
2022-01-19,165.8668
2022-01-18,166.1623
2022-01-14,166.4445
2022-01-13,166.5875
2022-01-12,167.0386
2022-01-11,167.0575
2022-01-10,167.2529
2022-01-07,167.6722
2022-01-06,167.9253
2022-01-05,168.1944
2022-01-04,168.3834
2022-01-03,168.028
2021-12-31,167.5052
2021-12-30,167.2
2021-12-29,166.7786
2021-12-28,166.4133
2021-12-27,166.1244
2021-12-23,165.5884
2021-12-22,165.4407
2021-12-21,165.2799
2021-12-20,165.2465
2021-12-17,165.5109
2021-12-16,165.6176
2021-12-15,165.5874
2021-12-14,165.3417
2021-12-13,165.2291
2021-12-10,164.9869
2021-12-09,164.5199
2021-12-08,164.1831
2021-12-07,163.8897
2021-12-06,163.6684
2021-12-03,163.687
2021-12-02,163.7401
2021-12-01,163.5315
2021-11-30,163.3511
2021-11-29,162.989
2021-11-26,162.5693
2021-11-24,162.3183
2021-11-23,161.7821
2021-11-22,161.3128
2021-11-19,160.8024
2021-11-18,160.1737
2021-11-17,159.6322
2021-11-16,159.1428
2021-11-15,158.65
2021-11-12,158.167
2021-11-11,157.6114
2021-11-10,157.0932
2021-11-09,156.4464
2021-11-08,155.6203
2021-11-05,154.7985
2021-11-04,154.0615
2021-11-03,153.3943
2021-11-02,152.7845
2021-11-01,152.1733
2021-10-29,151.5284
2021-10-28,151.043
2021-10-27,150.4815
2021-10-26,150.0506
2021-10-25,149.6222
2021-10-22,149.4399
2021-10-21,149.357
2021-10-20,149.242
2021-10-19,149.0558
2021-10-18,148.7463
2021-10-15,148.5099
2021-10-14,148.4754
2021-10-13,148.621
2021-10-12,148.9285
2021-10-11,149.2141
2021-10-08,149.4714
2021-10-07,149.6854
2021-10-06,149.9475
2021-10-05,150.3061
2021-10-04,150.7421
2021-10-01,151.279
2021-09-30,151.6141
2021-09-29,152.0672
2021-09-28,152.4657
2021-09-27,152.8958
2021-09-24,153.019
2021-09-23,152.9947
2021-09-22,153.0239
2021-09-21,153.1583
2021-09-20,153.4034
2021-09-17,153.5536
2021-09-16,153.4699
2021-09-15,153.194
2021-09-14,153.0262
2021-09-13,152.9877
2021-09-10,152.9055
2021-09-09,152.7848
2021-09-08,152.5455
2021-09-07,152.2759
2021-09-03,152.0307
2021-09-02,151.8118
2021-09-01,151.6298
2021-08-31,151.3982
2021-08-30,151.1535
2021-08-27,150.8202
2021-08-26,150.5964
2021-08-25,150.4509
2021-08-24,150.2227
2021-08-23,149.9994
2021-08-20,149.8383
2021-08-19,149.779
2021-08-18,149.742
2021-08-17,149.723
2021-08-16,149.5299
2021-08-13,149.1669
2021-08-12,148.9387
2021-08-11,148.8244
2021-08-10,148.8142
2021-08-09,148.7504
2021-08-06,148.6025
2021-08-05,148.4245
2021-08-04,148.1729
2021-08-03,148.0323
2021-08-02,147.8669
2021-07-30,147.7214
2021-07-29,147.4543
2021-07-28,147.1701
2021-07-27,146.9283
2021-07-26,146.6252
2021-07-23,146.1771
2021-07-22,145.7334
2021-07-21,145.3193
2021-07-20,144.9676
2021-07-19,144.6231
2021-07-16,144.3119
2021-07-15,143.9636
2021-07-14,143.4626
2021-07-13,142.9377
2021-07-12,142.5101
2021-07-09,142.0427
2021-07-08,141.5404
2021-07-07,141.0551
2021-07-06,140.4955
2021-07-02,139.9752
2021-07-01,139.4841
2021-06-30,138.9597
2021-06-29,138.5101
2021-06-28,138.0066
2021-06-25,137.5882
2021-06-24,137.2199
2021-06-23,136.8788
2021-06-22,136.5825
2021-06-21,136.2764
2021-06-18,135.9161
2021-06-17,135.666
2021-06-16,135.2274
2021-06-15,134.8457
2021-06-14,134.479
2021-06-11,134.1182
2021-06-10,133.685
2021-06-09,133.208
2021-06-08,132.9657
2021-06-07,132.7481
2021-06-04,132.7015
2021-06-03,132.5961
2021-06-02,132.5524
2021-06-01,132.4621
2021-05-28,132.5393
2021-05-27,132.6024
2021-05-26,132.7831
2021-05-25,132.9341
2021-05-24,133.1493
2021-05-21,133.3834
2021-05-20,133.6995
2021-05-19,133.8773
2021-05-18,134.261
2021-05-17,134.5985
2021-05-14,134.9448
2021-05-13,135.3003
2021-05-12,135.7995
2021-05-11,136.2658
2021-05-10,136.6208
2021-05-07,136.8913
2021-05-06,137.0244
2021-05-05,137.1492
2021-05-04,137.2434
2021-05-03,137.2862
2021-04-30,137.2361
2021-04-29,137.0312
2021-04-28,136.6028
2021-04-27,136.0676
2021-04-26,135.5285
2021-04-23,135.006
2021-04-22,134.3591
2021-04-21,133.818
2021-04-20,133.2731
2021-04-19,132.837
2021-04-16,132.2164
2021-04-15,131.557
2021-04-14,131.0758
2021-04-13,130.7176
2021-04-12,130.2375
2021-04-09,129.7542
2021-04-08,129.2839
2021-04-07,128.7449
2021-04-06,128.3283
2021-04-05,127.7397
2021-04-01,127.2736
2021-03-31,126.8277
2021-03-30,126.6501
2021-03-29,126.7353
2021-03-26,126.8636
2021-03-25,126.7543
2021-03-24,126.7714
2021-03-23,127.0128
2021-03-22,127.0787
2021-03-19,127.1226
2021-03-18,127.4352
2021-03-17,127.7386
2021-03-16,127.8947
2021-03-15,128.1045
2021-03-12,128.3847
2021-03-11,128.6982
2021-03-10,128.8931
2021-03-09,129.2318
2021-03-08,129.5532
2021-03-05,130.0131
2021-03-04,130.3364
2021-03-03,130.6722
2021-03-02,130.8918
2021-03-01,130.8627
2021-02-26,130.5734
2021-02-25,130.6388
2021-02-24,130.7115
2021-02-23,130.6786
2021-02-22,130.7396
2021-02-19,130.729
2021-02-18,130.5976
2021-02-17,130.3742
2021-02-16,129.9942
2021-02-12,129.4747
2021-02-11,128.9973
2021-02-10,128.6095
2021-02-09,128.2548
2021-02-08,127.9204
2021-02-05,127.6305
2021-02-04,127.3688
2021-02-03,126.9273
2021-02-02,126.6966
2021-02-01,126.4034
2021-01-29,126.2997
2021-01-28,126.3433
2021-01-27,126.2396
2021-01-26,126.1921
2021-01-25,125.9512
2021-01-22,125.6735
2021-01-21,125.4971
2021-01-20,125.2421
2021-01-19,125.0634
2021-01-15,125.0305
2021-01-14,125.0293
2021-01-13,124.9225
2021-01-12,124.6598
2021-01-11,124.4151
2021-01-08,124.153
2021-01-07,123.8298
2021-01-06,123.6648
2021-01-05,123.6453
2021-01-04,123.5008
2020-12-31,123.336
2020-12-30,123.0724
2020-12-29,122.8272
2020-12-28,122.5021
2020-12-24,122.1074
2020-12-23,121.752
2020-12-22,121.4252
2020-12-21,120.9702
2020-12-18,120.5704
2020-12-17,120.2373
2020-12-16,119.8355
2020-12-15,119.5454
2020-12-14,119.3297
2020-12-11,119.158
2020-12-10,118.9588
2020-12-09,118.7993
2020-12-08,118.5125
2020-12-07,118.2171
2020-12-04,117.984
2020-12-03,117.7476
2020-12-02,117.3951
2020-12-01,116.826
2020-11-30,116.1529
2020-11-27,115.5427
2020-11-25,115.0934
2020-11-24,114.5857
2020-11-23,114.3295
2020-11-20,114.1259
2020-11-19,114.0451
2020-11-18,113.9102
2020-11-17,113.8493
2020-11-16,113.7342
2020-11-13,113.5664
2020-11-12,113.5626
2020-11-11,113.6249
2020-11-10,113.6617
2020-11-09,113.8658
2020-11-06,113.9992
2020-11-05,113.9315
2020-11-04,113.7971
2020-11-03,113.8097
2020-11-02,113.9325
2020-10-30,114.2381
2020-10-29,114.4354
2020-10-28,114.6558
2020-10-27,114.9068
2020-10-26,114.872
2020-10-23,114.8841
2020-10-22,114.6665
2020-10-21,114.314
2020-10-20,113.9044
2020-10-19,113.6583
2020-10-16,113.346
2020-10-15,112.8815
2020-10-14,112.4948
2020-10-13,112.1272
2020-10-12,111.8151
2020-10-09,111.4098
2020-10-08,111.0488
2020-10-07,110.8172
2020-10-06,110.742
2020-10-05,110.5918
2020-10-02,110.6112
2020-10-01,110.833
2020-09-30,111.2596
2020-09-29,111.6916
2020-09-28,112.0567
2020-09-25,112.3841
2020-09-24,112.7652
2020-09-23,113.2702
2020-09-22,113.6879
2020-09-21,113.9045
2020-09-18,114.158
2020-09-17,114.3847
2020-09-16,114.4431
2020-09-15,114.4624
2020-09-14,114.3741
2020-09-11,114.3042
2020-09-10,114.3524
2020-09-09,114.3563
2020-09-08,114.1112
2020-09-04,114.1421
2020-09-03,113.9307
2020-09-02,113.7218
2020-09-01,113.0864
2020-08-31,112.4848
2020-08-28,111.983
2020-08-27,111.3688
2020-08-26,110.6764
2020-08-25,109.9599
2020-08-24,109.2869
2020-08-21,108.7031
2020-08-20,108.0884
2020-08-19,107.6074
2020-08-18,107.3372
2020-08-17,107.0183
2020-08-14,106.7732
2020-08-13,106.433
2020-08-12,106.0639
2020-08-11,105.7614
2020-08-10,105.553
2020-08-07,105.1873
2020-08-06,104.9142
2020-08-05,104.5596
2020-08-04,104.2633
2020-08-03,103.9039
2020-07-31,103.6125
2020-07-30,103.3635
2020-07-29,103.2149
2020-07-28,103.0871
2020-07-27,102.9442
2020-07-24,102.6876
2020-07-23,102.6094
2020-07-22,102.4058
2020-07-21,102.179
2020-07-20,101.9581
2020-07-17,101.5916
2020-07-16,101.391
2020-07-15,101.1934
2020-07-14,100.9326
2020-07-13,100.5968
2020-07-10,100.2736
2020-07-09,99.7813
2020-07-08,99.5748
2020-07-07,99.3048
2020-07-06,99.0952
2020-07-02,98.807
2020-07-01,98.4824
2020-06-30,98.2268
2020-06-29,97.9423
2020-06-26,97.7024
2020-06-25,97.5174
2020-06-24,97.1753
2020-06-23,96.9055
2020-06-22,96.4954
2020-06-19,96.1264
2020-06-18,95.8328
2020-06-17,95.5706
2020-06-16,95.2299
2020-06-15,94.9051
2020-06-12,94.5731
2020-06-11,94.2647
2020-06-10,93.9611
2020-06-09,93.4476
2020-06-08,93.1113
2020-06-05,92.7677
2020-06-04,92.3828
2020-06-03,92.0566
2020-06-02,91.6567
2020-06-01,91.2342
2020-05-29,90.7992
2020-05-28,90.4836
2020-05-27,90.2464
2020-05-26,89.8258
2020-05-22,89.489
2020-05-21,89.1108
2020-05-20,88.6609
2020-05-19,88.1744
2020-05-18,87.6326
2020-05-15,87.251
2020-05-14,87.0485
2020-05-13,86.8122
2020-05-12,86.5812
2020-05-11,86.3661
2020-05-08,85.884
2020-05-07,85.423
2020-05-06,85.027
2020-05-05,84.5901
2020-05-04,84.2235
2020-05-01,83.5998
2020-04-30,83.0912
2020-04-29,82.3757
2020-04-28,81.8248
2020-04-27,81.5216
2020-04-24,81.002
2020-04-23,80.6979
2020-04-22,80.2513
2020-04-21,79.7807
2020-04-20,79.1191
2020-04-17,78.3115
2020-04-16,77.5992
2020-04-15,76.9303
2020-04-14,76.4521
2020-04-13,75.6442
2020-04-09,75.5652
2020-04-08,75.0722
2020-04-07,74.9703
2020-04-06,75.1738
2020-04-03,75.079
2020-04-02,75.6238
2020-04-01,76.2023
2020-03-31,77.0087
2020-03-30,77.446
2020-03-27,77.9796
2020-03-26,78.4278
2020-03-25,78.6651
2020-03-24,79.3725
2020-03-23,80.0551
2020-03-20,81.2306
2020-03-19,82.5718
2020-03-18,83.8579
2020-03-17,85.2082
2020-03-16,86.3608
2020-03-13,87.7681
2020-03-12,88.5976
2020-03-11,89.8631
2020-03-10,90.6864
2020-03-09,91.3278
2020-03-06,92.1669
2020-03-05,92.7269
2020-03-04,93.1515
2020-03-03,93.4066
2020-03-02,93.7254
2020-02-28,93.8139
2020-02-27,94.2758
2020-02-26,94.7296
2020-02-25,94.932
2020-02-24,95.0675
2020-02-21,95.168
2020-02-20,95.0938
2020-02-19,94.8885
2020-02-18,94.6152
2020-02-14,94.4017
2020-02-13,94.1389
2020-02-12,93.8359
2020-02-11,93.5148
2020-02-10,93.2673
2020-02-07,92.9471
2020-02-06,92.702
2020-02-05,92.3622
