date,EMA
2024-01-12,150.6692
2024-01-11,150.2533
2024-01-10,149.7347
2024-01-09,149.3142
2024-01-08,149.0978
2024-01-05,149.0975
2024-01-04,149.5036
2024-01-03,150.0229
2024-01-02,150.1864
2023-12-29,150.2134
2023-12-28,150.0316
2023-12-27,149.6791
2023-12-26,149.2938
2023-12-22,148.8605
2023-12-21,148.3805
2023-12-20,147.8059
2023-12-19,147.3517
2023-12-18,146.674
2023-12-15,145.8955
2023-12-14,145.4666
2023-12-13,145.261
2023-12-12,144.8843
2023-12-11,144.611
2023-12-08,144.4764
2023-12-07,144.1665
2023-12-06,143.8809
2023-12-05,143.8136
2023-12-04,143.4909
2023-12-01,143.3489
2023-11-30,142.9614
2023-11-29,142.632
2023-11-28,142.2438
2023-11-27,141.74
2023-11-24,141.1095
2023-11-22,140.5168
2023-11-21,139.8649
2023-11-20,139.4402
2023-11-17,138.736
2023-11-16,138.0577
2023-11-15,137.5553
2023-11-14,136.9611
2023-11-13,136.0307
2023-11-10,135.3403
2023-11-09,134.475
2023-11-08,133.8303
2023-11-07,132.9619
2023-11-06,131.9358
2023-11-03,131.1143
2023-11-02,130.3263
2023-11-01,129.5112
2023-10-31,128.7229
2023-10-30,128.2632
2023-10-27,127.7951
2023-10-26,127.8009
2023-10-25,128.6674
2023-10-24,129.4334
2023-10-23,129.5253
2023-10-20,129.8375
2023-10-19,130.3288
2023-10-18,130.5318
2023-10-17,130.7846
2023-10-16,130.7125
2023-10-13,130.5191
2023-10-12,130.5958
2023-10-11,130.4133
2023-10-10,130.2642
2023-10-09,130.3467
2023-10-06,130.5663
2023-10-05,130.8407
2023-10-04,131.3545
2023-10-03,131.8128
2023-10-02,132.5594
2023-09-29,132.8857
2023-09-28,133.4926
2023-09-27,134.2834
2023-09-26,135.1575
2023-09-25,136.1235
2023-09-22,136.6344
2023-09-21,137.4254
2023-09-20,138.2775
2023-09-19,138.592
2023-09-18,138.6933
2023-09-15,138.5578
2023-09-14,138.365
2023-09-13,137.696
2023-09-12,136.943
2023-09-11,136.4917
2023-09-08,135.7961
2023-09-07,135.5399
2023-09-06,135.2967
2023-09-05,135.29
2023-09-01,135.0816
2023-08-31,134.7618
2023-08-30,134.4199
2023-08-29,134.3514
2023-08-28,134.2927
2023-08-25,134.414
2023-08-24,134.5355
2023-08-23,134.8192
2023-08-22,134.7454
2023-08-21,134.7976
2023-08-18,134.8099
2023-08-17,134.9773
2023-08-16,135.0823
2023-08-15,135.0836
2023-08-14,134.8113
2023-08-11,134.2052
2023-08-10,133.7625
2023-08-09,133.2575
2023-08-08,132.7741
2023-08-07,132.0198
2023-08-04,130.9461
2023-08-03,130.0383
2023-08-02,130.1571
2023-08-01,130.3621
2023-07-31,130.2223
2023-07-28,129.8583
2023-07-27,129.6108
2023-07-26,129.754
2023-07-25,129.9229
2023-07-24,130.0063
2023-07-21,130.1333
2023-07-20,130.1473
2023-07-19,130.167
2023-07-18,129.6204
2023-07-17,129.2826
2023-07-14,128.8323
2023-07-13,128.2168
2023-07-12,127.5764
2023-07-11,127.2371
2023-07-10,127.0747
2023-07-07,127.0689
2023-07-06,126.7835
2023-07-05,126.6175
2023-07-03,126.2215
2023-06-30,125.8006
2023-06-29,125.3206
2023-06-28,125.0491
2023-06-27,124.629
2023-06-26,124.15
2023-06-23,123.8153
2023-06-22,123.2348
2023-06-21,122.5068
2023-06-20,122.2623
2023-06-16,121.892
2023-06-15,121.5133
2023-06-14,120.9242
2023-06-13,120.3456
2023-06-12,119.681
2023-06-09,118.9558
2023-06-08,118.4848
2023-06-07,117.878
2023-06-06,117.5251
2023-06-05,116.5688
2023-06-02,115.6498
2023-06-01,114.7445
2023-05-31,113.8997
2023-05-30,113.1965
2023-05-26,112.3056
2023-05-25,111.4841
2023-05-24,111.114
2023-05-23,110.5207
2023-05-22,110.0503
2023-05-19,109.5282
2023-05-18,108.8206
2023-05-17,107.8386
2023-05-16,107.0321
2023-05-15,106.3618
2023-05-12,105.8526
2023-05-11,105.3886
2023-05-10,104.6737
2023-05-09,104.0931
2023-05-08,103.8271
2023-05-05,103.6163
2023-05-04,103.4017
2023-05-03,103.3387
2023-05-02,103.3059
2023-05-01,103.2718
2023-04-28,103.4004
2023-04-27,103.1846
2023-04-26,102.4862
2023-04-25,102.2237
2023-04-24,102.1872
2023-04-21,101.7638
2023-04-20,101.2168
2023-04-19,100.9438
2023-04-18,100.5906
2023-04-17,100.4106
2023-04-14,100.1654
2023-04-13,99.9186
2023-04-12,99.6574
2023-04-11,99.8498
2023-04-10,99.8424
2023-04-06,99.5974
2023-04-05,99.3382
2023-04-04,99.1527
2023-04-03,98.6477
2023-03-31,98.2517
2023-03-30,97.7214
2023-03-29,97.271
2023-03-28,96.9574
2023-03-27,96.9276
2023-03-24,96.8105
2023-03-23,96.6717
2023-03-22,96.4571
2023-03-21,96.221
2023-03-20,95.759
2023-03-17,95.5536
2023-03-16,95.1961
2023-03-15,94.6862
2023-03-14,94.5269
2023-03-13,94.4897
2023-03-10,94.7065
2023-03-09,95.1251
2023-03-08,95.4278
2023-03-07,95.5865
2023-03-06,95.8008
2023-03-03,96.0167
2023-03-02,96.1343
2023-03-01,96.5558
2023-02-28,97.0174
2023-02-27,97.3109
2023-02-24,97.6846
2023-02-23,98.1251
2023-02-22,98.3678
2023-02-21,98.6391
2023-02-17,99.0664
2023-02-16,99.2628
2023-02-15,99.38
2023-02-14,99.1926
2023-02-13,99.1392
2023-02-10,99.097
2023-02-09,99.2535
2023-02-08,99.3602
2023-02-07,99.2876
2023-02-06,98.9905
2023-02-03,98.6548
2023-02-02,98.1564
2023-02-01,96.6033
2023-01-31,95.7037
2023-01-30,94.922
2023-01-27,94.3295
2023-01-26,93.4969
2023-01-25,92.8944
2023-01-24,92.4433
2023-01-23,92.0352
2023-01-20,91.4579
2023-01-19,90.8482
2023-01-18,90.5501
2023-01-17,90.0333
2023-01-13,89.4
2023-01-12,88.4821
2023-01-11,87.7675
2023-01-10,86.9968
2023-01-09,86.6943
2023-01-06,86.6242
2023-01-05,86.6815
2023-01-04,87.0564
2023-01-03,87.2582
2022-12-30,87.4095
2022-12-29,87.7684
2022-12-28,88.1462
2022-12-27,88.8121
2022-12-23,89.4197
2022-12-22,89.8586
2022-12-21,90.4974
2022-12-20,90.8897
2022-12-19,91.4897
2022-12-16,92.1813
2022-12-15,92.6361
2022-12-14,93.0768
2022-12-13,93.2343
2022-12-12,93.3127
2022-12-09,93.6035
2022-12-08,94.0786
2022-12-07,94.4711
2022-12-06,95.1038
2022-12-05,95.8253
2022-12-02,96.3322
2022-12-01,96.564
2022-11-30,96.676
2022-11-29,96.6903
2022-11-28,97.1398
2022-11-25,97.4755
2022-11-23,97.9035
2022-11-22,98.3007
2022-11-21,98.8376
2022-11-18,99.5089
2022-11-17,100.0741
2022-11-16,100.624
2022-11-15,100.9928
2022-11-14,101.2089
2022-11-11,101.4951
2022-11-10,101.5693
2022-11-09,102.0893
2022-11-08,103.7681
2022-11-07,105.2195
2022-11-04,106.7658
2022-11-03,108.4274
2022-11-02,110.4409
2022-11-01,112.3694
2022-10-31,114.0093
2022-10-28,115.2271
2022-10-27,116.471
2022-10-26,117.0511
2022-10-25,117.1976
2022-10-24,116.8394
2022-10-21,116.5257
2022-10-20,116.2315
2022-10-19,116.3349
2022-10-18,116.468
2022-10-17,116.4794
2022-10-14,116.7625
2022-10-13,117.8006
2022-10-12,118.3554
2022-10-11,118.9297
2022-10-10,119.637
2022-10-07,120.2651
2022-10-06,120.8657
2022-10-05,120.9252
2022-10-04,120.9226
2022-10-03,120.905
2022-09-30,121.4339
2022-09-29,122.3217
2022-09-28,123.1134
2022-09-27,123.6506
2022-09-26,124.6233
2022-09-23,125.6205
2022-09-22,126.8669
2022-09-21,127.8729
2022-09-20,128.8553
2022-09-19,129.5569
2022-09-16,130.0724
2022-09-15,130.7611
2022-09-14,131.2327
2022-09-13,131.5151
2022-09-12,132.0094
2022-09-09,131.5419
2022-09-08,131.36
2022-09-07,131.5221
2022-09-06,131.7371
2022-09-02,132.3294
2022-09-01,132.8367
2022-08-31,133.3648
2022-08-30,134.059
2022-08-29,134.62
2022-08-26,135.1284
2022-08-25,135.5893
2022-08-24,135.4113
2022-08-23,135.5809
2022-08-22,135.7873
2022-08-19,136.0575
2022-08-18,135.8289
2022-08-17,135.1477
2022-08-16,134.4159
2022-08-15,133.3249
2022-08-12,132.2875
2022-08-11,131.102
2022-08-10,130.098
2022-08-09,128.7725
2022-08-08,127.8191
2022-08-05,126.599
2022-08-04,125.1042
2022-08-03,123.2657
2022-08-02,121.5547
2022-08-01,120.2278
2022-07-29,118.6318
2022-07-28,116.9141
2022-07-27,116.3493
2022-07-26,115.8629
2022-07-25,115.9737
2022-07-22,115.4299
2022-07-21,114.6941
2022-07-20,113.6482
2022-07-19,112.688
2022-07-18,112.1068
2022-07-15,111.9327
2022-07-14,111.7625
2022-07-13,111.8817
2022-07-12,112.0377
2022-07-11,112.3343
2022-07-08,112.3958
2022-07-07,112.0648
2022-07-06,111.6158
2022-07-05,111.3301
2022-07-01,111.1017
2022-06-30,111.264
2022-06-29,111.796
2022-06-28,112.0987
2022-06-27,112.5933
2022-06-24,112.5274
2022-06-23,112.1134
2022-06-22,112.079
2022-06-21,112.4084
2022-06-17,112.8009
2022-06-16,113.4936
2022-06-15,114.5287
2022-06-14,115.2507
2022-06-13,116.6129
2022-06-10,117.9753
2022-06-09,118.8516
2022-06-08,119.136
2022-06-07,118.9208
2022-06-06,118.4914
2022-06-03,117.8284
2022-06-02,117.3525
2022-06-01,116.4937
2022-05-31,115.9473
2022-05-27,115.4987
2022-05-26,115.5358
2022-05-25,116.0051
2022-05-24,116.9767
2022-05-23,118.3321
2022-05-20,119.4663
2022-05-19,120.7163
2022-05-18,122.1266
2022-05-17,123.707
2022-05-16,124.5848
2022-05-13,126.0347
2022-05-12,127.401
2022-05-11,129.5557
2022-05-10,132.1014
2022-05-09,134.548
2022-05-06,137.2594
2022-05-05,139.6265
2022-05-04,142.0706
2022-05-03,143.7698
2022-05-02,145.8242
2022-04-29,148.0688
2022-04-28,150.5727
2022-04-27,151.2018
2022-04-26,152.5739
2022-04-25,153.9616
2022-04-22,154.7919
2022-04-21,155.891
2022-04-20,156.6905
2022-04-19,156.9739
2022-04-18,156.8537
2022-04-14,157.282
2022-04-13,157.8689
2022-04-12,158.114
2022-04-11,158.8852
2022-04-08,159.7023
2022-04-07,160.2541
2022-04-06,160.5141
2022-04-05,160.6991
2022-04-04,160.3459
2022-04-01,159.5037
2022-03-31,159.0767
2022-03-30,158.664
2022-03-29,157.8601
2022-03-28,156.6543
2022-03-25,155.3558
2022-03-24,154.3645
2022-03-23,153.3871
2022-03-22,152.3323
2022-03-21,151.0105
2022-03-18,149.9072
2022-03-17,148.7132
2022-03-16,147.8157
2022-03-15,147.2591
2022-03-14,147.2478
2022-03-11,147.8156
2022-03-10,148.0568
2022-03-09,148.1873
2022-03-08,149.125
2022-03-07,150.505
2022-03-04,151.8789
2022-03-03,152.5356
2022-03-02,153.0237
2022-03-01,153.1259
2022-02-28,153.3347
2022-02-25,153.3107
2022-02-24,153.2604
2022-02-23,153.4607
2022-02-22,154.3695
2022-02-18,154.8086
2022-02-17,155.041
2022-02-16,155.0818
2022-02-15,154.7641
2022-02-14,154.5803
2022-02-11,154.5185
2022-02-10,154.6475
2022-02-09,154.1889
2022-02-08,153.452
2022-02-07,152.614
2022-02-04,152.0538
2022-02-03,151.4658
2022-02-02,152.7943
2022-02-01,153.024
2022-01-31,153.2166
2022-01-28,153.6001
2022-01-27,154.613
2022-01-26,156.1893
2022-01-25,158.0122
2022-01-24,159.9097
2022-01-21,161.5271
2022-01-20,163.5149
2022-01-19,164.762
2022-01-18,165.6528
2022-01-14,166.3618
2022-01-13,166.8064
2022-01-12,167.3951
2022-01-11,167.6254
2022-01-10,167.8637
2022-01-07,168.535
2022-01-06,169.1646
2022-01-05,169.7868
2022-01-04,170.3583
2022-01-03,170.6569
2021-12-31,170.6834
2021-12-30,171.101
2021-12-29,171.3595
2021-12-28,171.5868
2021-12-27,171.6842
2021-12-23,171.8963
2021-12-22,171.9834
2021-12-21,172.083
2021-12-20,172.2584
2021-12-17,172.8036
2021-12-16,173.0969
2021-12-15,173.5417
2021-12-14,173.5656
2021-12-13,174.0365
2021-12-10,174.507
2021-12-09,174.7485
2021-12-08,174.8093
2021-12-07,174.6674
2021-12-06,174.5098
2021-12-03,174.8405
2021-12-02,175.4037
2021-12-01,175.7759
2021-11-30,176.1538
2021-11-29,176.238
2021-11-26,176.0443
2021-11-24,176.1302
2021-11-23,175.826
2021-11-22,175.4916
2021-11-19,175.1614
2021-11-18,174.2491
2021-11-17,173.1382
2021-11-16,172.6843
2021-11-15,172.2263
2021-11-12,171.694
2021-11-11,171.2136
2021-11-10,170.9597
2021-11-09,170.6289
2021-11-08,169.7676
2021-11-05,169.2748
2021-11-04,168.5722
2021-11-03,168.0167
2021-11-02,167.8921
2021-11-01,168.1294
2021-10-29,168.3635
2021-10-28,168.3364
2021-10-27,167.9162
2021-10-26,167.7363
2021-10-25,167.624
2021-10-22,167.793
2021-10-21,167.8999
2021-10-20,167.4946
2021-10-19,167.1516
2021-10-18,166.6194
2021-10-15,166.0175
2021-10-14,165.5508
2021-10-13,165.6096
2021-10-12,165.7565
2021-10-11,166.1133
2021-10-08,166.5131
2021-10-07,166.7323
2021-10-06,166.9019
2021-10-05,167.302
2021-10-04,167.9601
2021-10-01,168.8518
2021-09-30,169.3454
2021-09-29,169.8815
2021-09-28,170.3895
2021-09-27,170.8728
2021-09-24,170.9341
2021-09-23,170.8981
2021-09-22,170.9085
2021-09-21,171.1091
2021-09-20,171.5225
2021-09-17,171.9158
2021-09-16,171.7884
2021-09-15,171.5122
2021-09-14,171.2725
2021-09-13,171.1433
2021-09-10,170.9628
2021-09-09,170.7002
2021-09-08,170.3309
2021-09-07,169.7052
2021-09-03,169.099
2021-09-02,168.5933
2021-09-01,168.1131
2021-08-31,167.4986
2021-08-30,166.8628
2021-08-27,166.419
2021-08-26,166.3072
2021-08-25,166.3605
2021-08-24,166.5081
2021-08-23,166.6364
2021-08-20,166.9883
2021-08-19,167.7241
2021-08-18,168.6017
2021-08-17,169.5007
2021-08-16,170.2799
2021-08-13,170.841
2021-08-12,171.4876
2021-08-11,172.1521
2021-08-10,172.9465
2021-08-09,173.6741
2021-08-06,174.3668
2021-08-05,175.1163
2021-08-04,175.7812
2021-08-03,176.628
2021-08-02,177.5034
2021-07-30,178.6539
2021-07-29,179.9459
2021-07-28,179.9407
2021-07-27,179.7748
2021-07-26,179.6122
2021-07-23,179.046
2021-07-22,178.6475
2021-07-21,178.305
2021-07-20,178.2045
2021-07-19,178.1566
2021-07-16,178.2279
2021-07-15,178.1801
2021-07-14,177.8243
2021-07-13,177.1654
2021-07-12,176.4599
2021-07-09,175.4633
2021-07-08,174.3576
2021-07-07,173.0721
2021-07-06,171.8345
2021-07-02,170.5763
2021-07-01,170.0529
2021-06-30,169.8849
2021-06-29,169.6615
2021-06-28,169.3724
2021-06-25,169.0754
2021-06-24,168.9704
2021-06-23,168.6037
2021-06-22,167.9103
2021-06-21,167.1354
2021-06-18,166.5498
2021-06-17,165.7293
2021-06-16,164.81
2021-06-15,164.1835
2021-06-14,163.66
2021-06-11,163.0775
2021-06-10,162.6287
2021-06-09,162.1177
2021-06-08,161.9136
2021-06-07,161.7776
2021-06-04,161.9751
2021-06-03,162.1503
2021-06-02,162.445
2021-06-01,162.5235
2021-05-28,162.691
2021-05-27,162.8528
2021-05-26,162.9947
2021-05-25,162.9669
2021-05-24,162.9684
2021-05-21,163.0441
2021-05-20,163.3484
2021-05-19,163.4499
2021-05-18,163.6456
2021-05-17,163.8595
2021-05-14,163.8953
2021-05-13,164.1848
2021-05-12,164.8281
2021-05-11,165.5892
2021-05-10,166.0517
2021-05-07,166.7388
2021-05-06,166.966
2021-05-05,167.1394
2021-05-04,167.5197
2021-05-03,167.7225
2021-04-30,167.5538
2021-04-29,166.9415
2021-04-28,166.2442
2021-04-27,165.541
2021-04-26,164.9799
2021-04-23,164.4041
2021-04-22,164.1262
2021-04-21,163.9866
2021-04-20,163.5535
2021-04-19,163.2187
2021-04-16,162.6522
2021-04-15,161.8817
2021-04-14,161.1372
2021-04-13,160.5569
2021-04-12,159.5629
2021-04-09,158.5727
2021-04-08,157.5161
2021-04-07,156.732
2021-04-06,155.9702
2021-04-05,155.4206
2021-04-01,154.7979
2021-03-31,154.4556
2021-03-30,154.4295
2021-03-29,154.6047
2021-03-26,154.6908
2021-03-25,154.9108
2021-03-24,155.1842
2021-03-23,155.2717
2021-03-22,155.1029
2021-03-19,155.0565
2021-03-18,155.1943
2021-03-17,155.5937
2021-03-16,155.4682
2021-03-15,155.5603
2021-03-12,155.7157
2021-03-11,155.8463
2021-03-10,155.8639
2021-03-09,156.1778
2021-03-08,156.4973
2021-03-05,157.4341
2021-03-04,158.2142
2021-03-03,159.1969
2021-03-02,160.1387
2021-03-01,160.7084
2021-02-26,161.0664
2021-02-25,161.7422
2021-02-24,162.6774
2021-02-23,163.1722
2021-02-22,163.5351
2021-02-19,164.0085
2021-02-18,164.1679
2021-02-17,163.9317
2021-02-16,163.7738
2021-02-12,163.8081
2021-02-11,163.8
2021-02-10,163.873
2021-02-09,163.825
2021-02-08,163.675
2021-02-05,163.4147
2021-02-04,162.9734
2021-02-03,162.5969
2021-02-02,162.278
2021-02-01,161.5704
2021-01-29,160.9838
2021-01-28,161.0547
2021-01-27,160.9677
2021-01-26,160.8981
2021-01-25,160.3288
2021-01-22,159.8686
2021-01-21,159.3694
2021-01-20,158.7399
2021-01-19,158.2737
2021-01-15,158.509
2021-01-14,158.856
2021-01-13,159.1173
2021-01-12,159.204
2021-01-11,159.5369
2021-01-08,159.9396
2021-01-07,160.0243
2021-01-06,160.226
2021-01-05,160.5741
2021-01-04,160.5372
2020-12-31,160.6641
2020-12-30,160.4343
2020-12-29,160.0282
2020-12-28,159.3891
2020-12-24,158.8829
2020-12-23,158.909
2020-12-22,158.8717
2020-12-21,158.7186
2020-12-18,158.5512
2020-12-17,158.3901
2020-12-16,158.0307
2020-12-15,157.6078
2020-12-14,157.5396
2020-12-11,157.5071
2020-12-10,157.6846
2020-12-09,157.9593
2020-12-08,158.2487
2020-12-07,158.1839
2020-12-04,158.2138
2020-12-03,158.2227
2020-12-02,158.1054
2020-12-01,157.8874
2020-11-30,157.5594
2020-11-27,157.4707
2020-11-25,157.2289
2020-11-24,157.0158
2020-11-23,157.133
2020-11-20,157.366
2020-11-19,157.6182
2020-11-18,157.8042
2020-11-17,158.0706
2020-11-16,158.2062
2020-11-13,158.3802
2020-11-12,158.5844
2020-11-11,158.9076
2020-11-10,159.1221
2020-11-09,159.898
2020-11-06,160.1834
2020-11-05,159.6166
2020-11-04,158.9341
2020-11-03,158.6053
2020-11-02,159.2563
2020-10-30,160.207
2020-10-29,161.0912
2020-10-28,161.1481
2020-10-27,161.4649
2020-10-26,161.1647
2020-10-23,161.2503
2020-10-22,161.3587
2020-10-21,161.6259
2020-10-20,161.8763
2020-10-19,161.9843
2020-10-16,162.1553
2020-10-15,161.9994
2020-10-14,161.4802
2020-10-13,160.7743
2020-10-12,159.5736
2020-10-09,158.2501
2020-10-08,157.6099
2020-10-07,157.408
2020-10-06,157.1579
2020-10-05,157.3852
2020-10-02,157.1142
2020-10-01,157.2052
2020-09-30,156.7991
2020-09-29,156.732
2020-09-28,156.6781
2020-09-25,156.465
2020-09-24,156.6448
2020-09-23,157.2401
2020-09-22,158.003
2020-09-21,158.1665
2020-09-18,159.2342
2020-09-17,160.4435
2020-09-16,161.4969
2020-09-15,162.296
2020-09-14,162.7686
2020-09-11,163.5707
2020-09-10,164.3875
2020-09-09,164.9804
2020-09-08,165.1435
2020-09-04,165.949
2020-09-03,166.0772
2020-09-02,165.8327
2020-09-01,164.7022
2020-08-31,163.6228
2020-08-28,162.6833
2020-08-27,161.9037
2020-08-26,161.0514
2020-08-25,159.8892
2020-08-24,159.1065
2020-08-21,158.4469
2020-08-20,157.8375
2020-08-19,157.0974
2020-08-18,156.4736
2020-08-17,155.5103
2020-08-14,155.1303
2020-08-13,154.8913
2020-08-12,154.5587
2020-08-11,154.1846
2020-08-10,154.2005
2020-08-07,153.8629
2020-08-06,153.3882
2020-08-05,152.5606
2020-08-04,151.751
2020-08-03,151.2047
2020-07-31,150.7426
2020-07-30,149.954
2020-07-29,149.6761
2020-07-28,149.4656
2020-07-27,149.4076
2020-07-24,149.0546
2020-07-23,148.9082
2020-07-22,148.8641
2020-07-21,148.2187
2020-07-20,147.3034
2020-07-17,145.9835
2020-07-16,145.7609
2020-07-15,145.3152
2020-07-14,144.7753
2020-07-13,143.7833
2020-07-10,142.5815
2020-07-09,140.748
2020-07-08,138.8129
2020-07-07,137.2084
2020-07-06,135.8613
2020-07-02,134.0728
2020-07-01,132.9736
2020-06-30,131.8198
2020-06-29,131.1754
2020-06-26,130.8761
2020-06-25,130.4795
2020-06-24,129.7164
2020-06-23,128.9792
2020-06-22,128.0064
2020-06-19,127.1975
2020-06-18,126.5077
2020-06-17,125.856
2020-06-16,125.2041
2020-06-15,124.619
2020-06-12,124.1963
2020-06-11,123.8748
2020-06-10,123.4513
2020-06-09,122.5122
2020-06-08,121.7195
2020-06-05,121.2475
2020-06-04,120.942
2020-06-03,120.7222
2020-06-02,120.3856
2020-06-01,120.0451
2020-05-29,119.6759
2020-05-28,119.4188
2020-05-27,119.3519
2020-05-26,119.229
2020-05-22,119.0328
2020-05-21,118.7368
2020-05-20,118.3579
2020-05-19,117.6695
2020-05-18,117.1646
2020-05-15,116.7279
2020-05-14,116.332
2020-05-13,116.0046
2020-05-12,115.7529
2020-05-11,115.5324
2020-05-08,115.0147
2020-05-07,114.5973
2020-05-06,114.1991
2020-05-05,113.845
2020-05-04,113.6297
2020-05-01,113.4013
2020-04-30,113.3065
2020-04-29,112.2124
2020-04-28,111.5363
2020-04-27,111.0976
2020-04-24,110.2868
2020-04-23,109.2106
2020-04-22,108.0778
2020-04-21,107.015
2020-04-20,106.0264
2020-04-17,104.5891
2020-04-16,103.0985
2020-04-15,101.2763
2020-04-14,99.7913
2020-04-13,98.2782
2020-04-09,97.2081
2020-04-08,96.6892
2020-04-07,96.1144
2020-04-06,95.6443
2020-04-03,95.1985
2020-04-02,95.1847
2020-04-01,95.1051
2020-03-31,95.0756
2020-03-30,94.8219
2020-03-27,94.4666
2020-03-26,94.4099
2020-03-25,94.0557
2020-03-24,94.0308
2020-03-23,93.7178
2020-03-20,93.5679
2020-03-19,93.7009
2020-03-18,93.6645
2020-03-17,93.8924
2020-03-16,94.2608
2020-03-13,95.2927
2020-03-12,95.9288
2020-03-11,97.2023
2020-03-10,97.8507
2020-03-09,98.1938
2020-03-06,99.0531
2020-03-05,99.474
2020-03-04,99.8185
2020-03-03,99.9266
2020-03-02,100.3978
2020-02-28,100.6821
2020-02-27,101.3657
2020-02-26,102.1184
2020-02-25,102.4488
2020-02-24,102.8501
2020-02-21,103.1012
2020-02-20,102.9225
2020-02-19,102.4244
2020-02-18,101.7837
2020-02-14,101.1521
2020-02-13,100.5636
2020-02-12,99.8341
2020-02-11,98.9745
2020-02-10,98.0729
2020-02-07,97.1653
2020-02-06,96.4496
2020-02-05,95.8115
2020-02-04,95.1608
