date,ADX
2024-04-04,17.8552
2024-04-03,17.9483
2024-04-02,18.646
2024-04-01,19.2026
2024-03-28,19.6171
2024-03-27,19.1033
2024-03-26,18.7424
2024-03-25,19.0832
2024-03-22,19.4789
2024-03-21,19.7501
2024-03-20,19.9936
2024-03-19,20.5315
2024-03-18,21.0977
2024-03-15,21.8179
2024-03-14,22.7576
2024-03-13,23.6193
2024-03-12,24.1662
2024-03-11,24.8578
2024-03-08,25.8885
2024-03-07,26.561
2024-03-06,27.3436
2024-03-05,28.3511
2024-03-04,29.4677
2024-03-01,30.0867
2024-02-29,30.8199
2024-02-28,31.4948
2024-02-27,31.9256
2024-02-26,32.0307
2024-02-23,31.6553
2024-02-22,31.0552
2024-02-21,30.6134
2024-02-20,30.6624
2024-02-16,30.4186
2024-02-15,30.1313
2024-02-14,30.1535
2024-02-13,30.5861
2024-02-12,31.0414
2024-02-09,30.9839
2024-02-08,30.6895
2024-02-07,30.3956
2024-02-06,29.7441
2024-02-05,29.2876
2024-02-02,29.0117
2024-02-01,28.908
2024-01-31,28.9285
2024-01-30,28.6933
2024-01-29,28.709
2024-01-26,28.8948
2024-01-25,29.3122
2024-01-24,30.1145
2024-01-23,30.1769
2024-01-22,30.4483
2024-01-19,30.5824
2024-01-18,30.9283
2024-01-17,31.3959
2024-01-16,31.0117
2024-01-12,30.3098
2024-01-11,29.1647
2024-01-10,27.9891
2024-01-09,26.7516
2024-01-08,25.449
2024-01-05,24.3245
2024-01-04,23.2971
2024-01-03,22.0896
2024-01-02,20.9225
2023-12-29,19.8023
2023-12-28,19.2804
2023-12-27,18.6404
2023-12-26,18.1896
2023-12-22,17.8132
2023-12-21,17.4924
2023-12-20,17.4886
2023-12-19,17.4846
2023-12-18,16.9631
2023-12-15,16.5851
2023-12-14,16.1871
2023-12-13,15.1742
2023-12-12,14.2418
2023-12-11,13.9982
2023-12-08,13.9375
2023-12-07,14.2054
2023-12-06,14.4999
2023-12-05,14.5599
2023-12-04,14.7503
2023-12-01,14.7842
2023-11-30,14.9515
2023-11-29,15.3462
2023-11-28,16.1413
2023-11-27,16.9577
2023-11-24,17.6013
2023-11-22,18.0166
2023-11-21,18.6044
2023-11-20,19.4739
2023-11-17,20.3081
2023-11-16,21.056
2023-11-15,21.7588
2023-11-14,22.3759
2023-11-13,23.0255
2023-11-10,23.1245
2023-11-09,22.8738
2023-11-08,22.8218
2023-11-07,23.3763
2023-11-06,24.1267
2023-11-03,24.8333
2023-11-02,25.4709
2023-11-01,25.5749
2023-10-31,24.9413
2023-10-30,23.8762
2023-10-27,22.4694
2023-10-26,20.9886
2023-10-25,19.9888
2023-10-24,19.0428
2023-10-23,18.4095
2023-10-20,17.8316
2023-10-19,17.5123
2023-10-18,17.1762
2023-10-17,17.4987
2023-10-16,18.1927
2023-10-13,18.9977
2023-10-12,19.351
2023-10-11,19.6755
2023-10-10,20.279
2023-10-09,20.9348
2023-10-06,21.0745
2023-10-05,21.136
2023-10-04,20.3023
2023-10-03,18.9127
2023-10-02,17.4499
2023-09-29,15.954
2023-09-28,14.7768
2023-09-27,13.7789
2023-09-26,12.7285
2023-09-25,12.1431
2023-09-22,11.5307
2023-09-21,11.0124
2023-09-20,10.6023
2023-09-19,10.6602
2023-09-18,10.345
2023-09-15,10.1256
2023-09-14,10.1543
2023-09-13,10.5275
2023-09-12,10.7666
2023-09-11,10.9137
2023-09-08,11.1234
2023-09-07,10.9601
2023-09-06,10.7959
2023-09-05,10.3892
2023-09-01,10.4816
2023-08-31,11.0276
2023-08-30,11.6023
2023-08-29,11.4379
2023-08-28,11.5899
2023-08-25,12.0393
2023-08-24,12.6194
2023-08-23,13.2397
2023-08-22,13.6026
2023-08-21,14.2214
2023-08-18,14.8728
2023-08-17,15.5379
2023-08-16,16.097
2023-08-15,16.157
2023-08-14,15.7305
2023-08-11,15.2032
2023-08-10,14.8767
2023-08-09,14.4161
2023-08-08,14.2315
2023-08-07,14.2265
2023-08-04,14.6455
2023-08-03,15.2235
2023-08-02,15.5842
2023-08-01,15.6891
2023-07-31,15.8216
2023-07-28,15.7088
2023-07-27,15.2048
2023-07-26,14.4953
2023-07-25,13.8199
2023-07-24,13.1089
2023-07-21,11.8819
2023-07-20,10.6342
2023-07-19,9.6269
2023-07-18,9.1378
2023-07-17,8.9555
2023-07-14,9.1269
2023-07-13,9.3074
2023-07-12,9.3302
2023-07-11,9.3542
2023-07-10,9.3658
2023-07-07,9.2491
2023-07-06,9.1263
2023-07-05,9.4459
2023-07-03,9.7591
2023-06-30,10.0815
2023-06-29,10.1171
2023-06-28,10.5481
2023-06-27,10.7878
2023-06-26,11.0401
2023-06-23,11.3057
2023-06-22,11.5965
2023-06-21,11.9025
2023-06-20,12.4506
2023-06-16,13.0276
2023-06-15,13.2136
2023-06-14,13.6907
2023-06-13,14.112
2023-06-12,14.8345
2023-06-09,15.2744
2023-06-08,15.7177
2023-06-07,15.9216
2023-06-06,15.9636
2023-06-05,16.0457
2023-06-02,16.5342
2023-06-01,16.732
2023-05-31,16.2423
2023-05-30,15.3079
2023-05-26,14.4155
2023-05-25,13.6982
2023-05-24,12.8454
2023-05-23,12.4726
2023-05-22,12.3684
2023-05-19,12.773
2023-05-18,13.1264
2023-05-17,12.9182
2023-05-16,12.6991
2023-05-15,12.9181
2023-05-12,13.3651
2023-05-11,13.9174
2023-05-10,14.389
2023-05-09,15.0551
2023-05-08,15.801
2023-05-05,16.4713
2023-05-04,17.1223
2023-05-03,17.8706
2023-05-02,18.4415
2023-05-01,19.0592
2023-04-28,19.4106
2023-04-27,20.0493
2023-04-26,21.0284
2023-04-25,22.1038
2023-04-24,22.1962
2023-04-21,21.9549
2023-04-20,21.8013
2023-04-19,22.0008
2023-04-18,22.0178
2023-04-17,21.9445
2023-04-14,21.6794
2023-04-13,21.2504
2023-04-12,20.7407
2023-04-11,20.4331
2023-04-10,20.2482
2023-04-06,20.2896
2023-04-05,20.0745
2023-04-04,20.0322
2023-04-03,20.5032
2023-03-31,21.2085
2023-03-30,22.1357
2023-03-29,22.5054
2023-03-28,22.7591
2023-03-27,23.0261
2023-03-24,23.6071
2023-03-23,23.5914
2023-03-22,23.4058
2023-03-21,23.4908
2023-03-20,23.8716
2023-03-17,23.9148
2023-03-16,23.8889
2023-03-15,23.8616
2023-03-14,23.3189
2023-03-13,22.8299
2023-03-10,22.3153
2023-03-09,21.2254
2023-03-08,20.2672
2023-03-07,19.5589
2023-03-06,19.067
2023-03-03,19.1712
2023-03-02,19.0382
2023-03-01,18.2885
2023-02-28,16.97
2023-02-27,15.7519
2023-02-24,14.6854
2023-02-23,13.6504
2023-02-22,12.9065
2023-02-21,12.2364
2023-02-17,11.7099
2023-02-16,11.1558
2023-02-15,10.7277
2023-02-14,10.6975
2023-02-13,10.8398
2023-02-10,10.7931
2023-02-09,10.2546
2023-02-08,9.6879
2023-02-07,9.5052
2023-02-06,9.3129
2023-02-03,9.3879
2023-02-02,9.654
2023-02-01,9.7868
2023-01-31,10.0118
2023-01-30,9.6112
2023-01-27,9.1894
2023-01-26,9.1715
2023-01-25,9.1672
2023-01-24,8.992
2023-01-23,8.9445
2023-01-20,9.2722
2023-01-19,9.1568
2023-01-18,8.9309
2023-01-17,8.8716
2023-01-13,9.1709
2023-01-12,9.4859
2023-01-11,9.9821
2023-01-10,10.3377
2023-01-09,10.8399
2023-01-06,11.392
2023-01-05,11.8707
2023-01-04,12.343
2023-01-03,12.7792
2022-12-30,13.3185
2022-12-29,13.9881
2022-12-28,14.3753
2022-12-27,14.8392
2022-12-23,15.197
2022-12-22,15.641
2022-12-21,16.1548
2022-12-20,16.5194
2022-12-19,17.3558
2022-12-16,18.1931
2022-12-15,18.9719
2022-12-14,19.1019
2022-12-13,18.556
2022-12-12,17.9815
2022-12-09,17.9021
2022-12-08,17.8185
2022-12-07,17.5341
2022-12-06,17.4689
2022-12-05,17.4696
2022-12-02,17.0375
2022-12-01,16.5632
2022-11-30,15.8379
2022-11-29,15.2767
2022-11-28,15.3834
2022-11-25,15.2163
2022-11-23,14.8155
2022-11-22,14.5604
2022-11-21,14.4438
2022-11-18,14.4884
2022-11-17,14.6355
2022-11-16,15.1209
2022-11-15,15.3501
2022-11-14,15.5914
2022-11-11,15.4692
2022-11-10,15.3863
2022-11-09,14.9037
2022-11-08,14.7065
2022-11-07,14.4833
2022-11-04,14.5341
2022-11-03,14.8843
2022-11-02,15.3831
2022-11-01,15.3929
2022-10-31,15.1201
2022-10-28,14.6874
2022-10-27,14.2921
2022-10-26,14.1217
2022-10-25,13.9424
2022-10-24,14.2883
2022-10-21,14.8266
2022-10-20,15.1696
2022-10-19,15.1186
2022-10-18,15.0939
2022-10-17,15.6021
2022-10-14,15.6238
2022-10-13,15.6467
2022-10-12,15.326
2022-10-11,15.4305
2022-10-10,15.5406
2022-10-07,15.4316
2022-10-06,15.4365
2022-10-05,16.2074
2022-10-04,17.0305
2022-10-03,17.6618
2022-09-30,17.515
2022-09-29,17.209
2022-09-28,17.1234
2022-09-27,17.0644
2022-09-26,16.5564
2022-09-23,15.7934
2022-09-22,15.0255
2022-09-21,14.3733
2022-09-20,13.8231
2022-09-19,13.5234
2022-09-16,13.3068
2022-09-15,13.4259
2022-09-14,13.8139
2022-09-13,13.9773
2022-09-12,14.2515
2022-09-09,14.3165
2022-09-08,14.7224
2022-09-07,15.3905
2022-09-06,15.3368
2022-09-02,14.9941
2022-09-01,14.6333
2022-08-31,13.9231
2022-08-30,13.2594
2022-08-29,12.6831
2022-08-26,12.1952
2022-08-25,12.0565
2022-08-24,12.5054
2022-08-23,12.6141
2022-08-22,12.7285
2022-08-19,13.373
2022-08-18,13.4136
2022-08-17,13.5153
2022-08-16,13.1485
2022-08-15,12.5532
2022-08-12,11.9265
2022-08-11,11.4811
2022-08-10,11.0122
2022-08-09,10.7358
2022-08-08,10.5361
2022-08-05,10.3116
2022-08-04,10.3799
2022-08-03,10.1286
2022-08-02,9.8624
2022-08-01,9.5822
2022-07-29,9.3873
2022-07-28,9.0729
2022-07-27,8.7418
2022-07-26,8.6608
2022-07-25,8.7136
2022-07-22,9.0611
2022-07-21,9.4269
2022-07-20,9.9067
2022-07-19,10.2344
2022-07-18,10.6725
2022-07-15,11.1337
2022-07-14,11.5188
2022-07-13,11.6744
2022-07-12,12.2608
2022-07-11,12.699
2022-07-08,12.7324
2022-07-07,12.7676
2022-07-06,13.1161
2022-07-05,13.4934
2022-07-01,14.1978
2022-06-30,14.7996
2022-06-29,15.5392
2022-06-28,16.2926
2022-06-27,17.0856
2022-06-24,17.5927
2022-06-23,18.3113
2022-06-22,19.0876
2022-06-21,19.5832
2022-06-17,19.5172
2022-06-16,18.9573
2022-06-15,17.8632
2022-06-14,16.8631
2022-06-13,15.4583
2022-06-10,14.1689
2022-06-09,13.3831
2022-06-08,13.0297
2022-06-07,13.2634
2022-06-06,13.5095
2022-06-03,13.5807
2022-06-02,13.692
2022-06-01,13.8092
2022-05-31,14.1762
2022-05-27,14.8387
2022-05-26,15.4486
2022-05-25,16.0121
2022-05-24,16.5545
2022-05-23,16.9755
2022-05-20,17.5625
2022-05-19,17.8424
2022-05-18,17.8613
2022-05-17,18.0848
2022-05-16,18.8243
2022-05-13,19.3619
2022-05-12,19.548
2022-05-11,19.259
2022-05-10,19.0649
2022-05-09,18.6019
2022-05-06,18.153
2022-05-05,18.0973
2022-05-04,18.1504
2022-05-03,18.2063
2022-05-02,17.6836
2022-04-29,17.0667
2022-04-28,16.8779
2022-04-27,16.9761
2022-04-26,16.8223
2022-04-25,16.8038
2022-04-22,16.7844
2022-04-21,17.0992
2022-04-20,17.3572
2022-04-19,17.5631
2022-04-18,18.2402
2022-04-14,18.9759
2022-04-13,19.1645
2022-04-12,19.526
2022-04-11,19.8681
2022-04-08,19.6889
2022-04-07,18.7917
2022-04-06,18.0449
2022-04-05,17.84
2022-04-04,17.8207
2022-04-01,18.0189
2022-03-31,18.2275
2022-03-30,18.3473
2022-03-29,18.1733
2022-03-28,17.9901
2022-03-25,18.167
2022-03-24,18.5467
2022-03-23,19.162
2022-03-22,19.8097
2022-03-21,19.8937
2022-03-18,19.9821
2022-03-17,20.2788
2022-03-16,20.8057
2022-03-15,21.9001
2022-03-14,22.6311
2022-03-11,23.1361
2022-03-10,23.4456
2022-03-09,23.5006
2022-03-08,23.6466
2022-03-07,23.7011
2022-03-04,24.2167
2022-03-03,24.8796
2022-03-02,25.7167
2022-03-01,26.3922
2022-02-28,26.6367
2022-02-25,26.8229
2022-02-24,27.0189
2022-02-23,25.8759
2022-02-22,25.0353
2022-02-18,24.1303
2022-02-17,23.2979
2022-02-16,22.6259
2022-02-15,22.1131
2022-02-14,21.6427
2022-02-11,20.9159
2022-02-10,20.5496
2022-02-09,20.4787
2022-02-08,20.9227
2022-02-07,21.0007
2022-02-04,21.2439
2022-02-03,21.4998
2022-02-02,22.0766
2022-02-01,22.6837
2022-01-31,22.6966
2022-01-28,22.5813
2022-01-27,22.1135
2022-01-26,21.3555
2022-01-25,20.4576
2022-01-24,19.409
2022-01-21,18.2889
2022-01-20,17.9029
2022-01-19,17.84
2022-01-18,17.9815
2022-01-14,17.9427
2022-01-13,18.1147
2022-01-12,18.6668
2022-01-11,19.4985
2022-01-10,20.3739
2022-01-07,21.2767
2022-01-06,21.947
2022-01-05,22.8666
2022-01-04,23.734
2022-01-03,24.4903
2021-12-31,24.8297
2021-12-30,24.0095
2021-12-29,22.8974
2021-12-28,21.8253
2021-12-27,20.7661
2021-12-23,19.7286
2021-12-22,18.8527
2021-12-21,18.1457
2021-12-20,17.8205
2021-12-17,17.4782
2021-12-16,16.42
2021-12-15,15.086
2021-12-14,14.0124
2021-12-13,13.4841
2021-12-10,12.928
2021-12-09,12.801
2021-12-08,12.78
2021-12-07,13.004
2021-12-06,13.5455
2021-12-03,13.7502
2021-12-02,13.897
2021-12-01,13.6055
2021-11-30,13.5349
2021-11-29,13.4829
2021-11-26,13.7663
2021-11-24,14.0646
2021-11-23,14.7414
2021-11-22,15.426
2021-11-19,15.9005
2021-11-18,16.0382
2021-11-17,16.4122
2021-11-16,16.8058
2021-11-15,17.2202
2021-11-12,17.5928
2021-11-11,17.8798
2021-11-10,18.3744
2021-11-09,18.7729
2021-11-08,19.2898
2021-11-05,19.8339
2021-11-04,20.4468
2021-11-03,20.4457
2021-11-02,20.3034
2021-11-01,20.2025
2021-10-29,20.2859
2021-10-28,20.518
2021-10-27,21.049
2021-10-26,21.6731
2021-10-25,22.3227
2021-10-22,23.2712
2021-10-21,24.347
2021-10-20,25.6248
2021-10-19,26.845
2021-10-18,27.5768
2021-10-15,27.7651
2021-10-14,28.266
2021-10-13,28.5119
2021-10-12,28.0074
2021-10-11,27.5318
2021-10-08,27.2237
2021-10-07,27.0763
2021-10-06,26.9211
2021-10-05,25.6366
2021-10-04,24.5086
2021-10-01,23.3212
2021-09-30,22.1675
2021-09-29,21.3479
2021-09-28,20.7222
2021-09-27,19.9603
2021-09-24,19.8075
2021-09-23,20.32
2021-09-22,20.8874
2021-09-21,20.951
2021-09-20,21.1596
2021-09-17,21.1821
2021-09-16,21.841
2021-09-15,22.5347
2021-09-14,23.2728
2021-09-13,23.8006
2021-09-10,24.3561
2021-09-09,25.4795
2021-09-08,26.4352
2021-09-07,26.8852
2021-09-03,27.359
2021-09-02,27.4498
2021-09-01,27.6543
2021-08-31,28.3368
2021-08-30,28.629
2021-08-27,28.9981
2021-08-26,29.5423
2021-08-25,30.0573
2021-08-24,30.4815
2021-08-23,30.648
2021-08-20,30.3678
2021-08-19,30.1979
2021-08-18,30.1526
2021-08-17,29.6312
2021-08-16,29.0109
2021-08-13,28.7639
2021-08-12,28.9776
2021-08-11,29.4737
2021-08-10,29.996
2021-08-09,30.0329
2021-08-06,29.8303
2021-08-05,29.7968
2021-08-04,29.7615
2021-08-03,28.8808
2021-08-02,28.0168
2021-07-30,27.4679
2021-07-29,26.9522
2021-07-28,26.5268
2021-07-27,26.1193
2021-07-26,25.9431
2021-07-23,25.7044
2021-07-22,25.3606
2021-07-21,25.4975
2021-07-20,25.8507
2021-07-19,26.202
2021-07-16,26.9926
2021-07-15,26.727
2021-07-14,26.6169
2021-07-13,25.8152
2021-07-12,24.9464
2021-07-09,23.9737
2021-07-08,23.0835
2021-07-07,22.3569
2021-07-06,21.1932
2021-07-02,20.1886
2021-07-01,19.1312
2021-06-30,18.392
2021-06-29,17.9445
2021-06-28,17.2995
2021-06-25,16.7494
2021-06-24,16.1704
2021-06-23,15.5854
2021-06-22,15.2648
2021-06-21,14.9272
2021-06-18,14.6436
2021-06-17,14.7067
2021-06-16,14.5732
2021-06-15,14.4462
2021-06-14,14.4733
2021-06-11,14.6029
2021-06-10,14.6805
2021-06-09,14.7621
2021-06-08,15.5359
2021-06-07,16.1036
2021-06-04,16.8352
2021-06-03,17.4789
2021-06-02,17.8705
2021-06-01,18.4353
2021-05-28,19.1823
2021-05-27,19.5719
2021-05-26,20.3149
2021-05-25,21.097
2021-05-24,21.4176
2021-05-21,21.5313
2021-05-20,21.651
2021-05-19,22.0353
2021-05-18,23.0968
2021-05-17,23.6586
2021-05-14,24.0616
2021-05-13,24.493
2021-05-12,25.1152
2021-05-11,25.9707
2021-05-10,26.4015
2021-05-07,25.985
2021-05-06,25.6898
2021-05-05,25.8929
2021-05-04,25.4115
2021-05-03,25.0804
2021-04-30,24.7636
2021-04-29,24.7637
2021-04-28,24.7639
2021-04-27,24.1614
2021-04-26,23.2552
2021-04-23,21.8022
2021-04-22,20.2727
2021-04-21,18.7483
2021-04-20,17.17
2021-04-19,15.8099
2021-04-16,14.5916
2021-04-15,13.3091
2021-04-14,12.1596
2021-04-13,11.6191
2021-04-12,11.107
2021-04-09,10.808
2021-04-08,10.6175
2021-04-07,10.7968
2021-04-06,11.0336
2021-04-05,11.0736
2021-04-01,11.0035
2021-03-31,11.1507
2021-03-30,11.0244
2021-03-29,10.9711
2021-03-26,10.7782
2021-03-25,10.8891
2021-03-24,10.9041
2021-03-23,11.4084
2021-03-22,11.9392
2021-03-19,12.4979
2021-03-18,12.888
2021-03-17,13.2239
2021-03-16,13.5147
2021-03-15,14.1145
2021-03-12,14.6116
2021-03-11,14.8257
2021-03-10,15.051
2021-03-09,15.2068
2021-03-08,15.3707
2021-03-05,15.2498
2021-03-04,14.5827
2021-03-03,13.5857
2021-03-02,13.1617
2021-03-01,13.3213
2021-02-26,13.4893
2021-02-25,13.3512
2021-02-24,13.4749
2021-02-23,13.9018
2021-02-22,14.0541
2021-02-19,14.0774
2021-02-18,14.5992
2021-02-17,15.0959
2021-02-16,15.4772
2021-02-12,15.8102
2021-02-11,16.0156
2021-02-10,16.5211
2021-02-09,17.0531
2021-02-08,17.9312
2021-02-05,18.8555
2021-02-04,19.8285
2021-02-03,20.6947
2021-02-02,21.5792
2021-02-01,22.4878
2021-01-29,23.6657
2021-01-28,24.9057
2021-01-27,25.8416
2021-01-26,27.1232
2021-01-25,26.6163
2021-01-22,26.2514
2021-01-21,25.9226
2021-01-20,25.5177
2021-01-19,25.0915
2021-01-15,24.7692
2021-01-14,24.7197
2021-01-13,24.3256
2021-01-12,23.9749
2021-01-11,23.6056
2021-01-08,22.6169
2021-01-07,21.6255
2021-01-06,20.7924
2021-01-05,20.272
2021-01-04,20.1788
2020-12-31,20.1663
2020-12-30,19.7409
2020-12-29,19.5234
2020-12-28,19.3264
2020-12-24,19.2754
2020-12-23,19.4261
2020-12-22,19.5757
2020-12-21,19.8949
2020-12-18,20.2309
2020-12-17,19.6884
2020-12-16,19.1957
2020-12-15,18.8528
2020-12-14,18.5083
2020-12-11,18.1457
2020-12-10,18.0752
2020-12-09,17.5738
2020-12-08,17.046
2020-12-07,16.5807
2020-12-04,16.1561
2020-12-03,15.7091
2020-12-02,15.4167
2020-12-01,15.1344
2020-11-30,14.8372
2020-11-27,14.9974
2020-11-25,15.2478
2020-11-24,15.6272
2020-11-23,15.885
2020-11-20,16.1979
2020-11-19,16.3661
2020-11-18,16.561
2020-11-17,16.5342
2020-11-16,16.0603
2020-11-13,15.3526
2020-11-12,14.7132
2020-11-11,14.2396
2020-11-10,13.5703
2020-11-09,12.9442
2020-11-06,12.0859
2020-11-05,11.8136
2020-11-04,11.3994
2020-11-03,10.9634
2020-11-02,11.4569
2020-10-30,11.2826
2020-10-29,10.5719
2020-10-28,9.987
2020-10-27,9.6817
2020-10-26,10.0289
2020-10-23,10.3942
2020-10-22,10.2097
2020-10-21,10.3113
2020-10-20,10.7305
2020-10-19,10.9589
2020-10-16,11.1993
2020-10-15,10.9737
2020-10-14,11.24
2020-10-13,11.065
2020-10-12,10.588
2020-10-09,9.8689
2020-10-08,9.3445
2020-10-07,9.0695
2020-10-06,8.9472
2020-10-05,8.9892
2020-10-02,9.1126
2020-10-01,9.5458
2020-09-30,9.754
2020-09-29,9.9958
2020-09-28,10.2205
2020-09-25,10.5697
2020-09-24,10.3829
2020-09-23,9.5708
2020-09-22,9.0171
2020-09-21,8.5027
2020-09-18,7.9613
2020-09-17,8.1843
2020-09-16,8.483
2020-09-15,8.59
2020-09-14,8.6884
2020-09-11,8.9397
2020-09-10,9.0109
2020-09-09,9.1248
2020-09-08,9.5405
2020-09-04,9.5344
2020-09-03,9.7953
2020-09-02,10.0387
2020-09-01,9.7203
2020-08-31,9.9538
2020-08-28,9.6626
2020-08-27,9.6566
2020-08-26,9.6503
2020-08-25,10.121
2020-08-24,10.3432
2020-08-21,10.5771
2020-08-20,11.0065
2020-08-19,11.2472
2020-08-18,11.3093
2020-08-17,11.3651
2020-08-14,11.3775
2020-08-13,11.5978
2020-08-12,11.8893
2020-08-11,12.196
2020-08-10,12.7855
2020-08-07,13.1613
2020-08-06,13.5876
2020-08-05,14.0364
2020-08-04,14.1156
2020-08-03,14.2582
2020-07-31,14.2208
2020-07-30,14.4246
2020-07-29,14.3289
2020-07-28,13.8644
2020-07-27,13.5904
2020-07-24,13.3829
2020-07-23,13.1644
2020-07-22,12.3792
2020-07-21,11.6873
2020-07-20,11.0262
2020-07-17,10.361
2020-07-16,9.7117
2020-07-15,9.4094
2020-07-14,9.0562
2020-07-13,9.0328
2020-07-10,9.0846
2020-07-09,9.4521
2020-07-08,9.8389
2020-07-07,10.0882
2020-07-06,10.199
2020-07-02,10.1609
2020-07-01,10.3667
2020-06-30,10.8107
2020-06-29,11.3138
2020-06-26,11.2854
2020-06-25,11.2555
2020-06-24,11.224
2020-06-23,11.2322
2020-06-22,11.6872
2020-06-19,12.1491
2020-06-18,12.727
2020-06-17,12.9999
2020-06-16,13.4279
2020-06-15,13.8686
2020-06-12,13.6838
2020-06-11,13.5888
2020-06-10,13.6306
2020-06-09,13.5816
2020-06-08,13.3686
2020-06-05,13.2036
2020-06-04,13.03
2020-06-03,13.2014
2020-06-02,13.0763
2020-06-01,13.0217
2020-05-29,12.9965
2020-05-28,12.9699
2020-05-27,12.7925
2020-05-26,13.0797
2020-05-22,13.0651
2020-05-21,13.3909
2020-05-20,13.7337
2020-05-19,13.8199
2020-05-18,13.8855
2020-05-15,13.6589
2020-05-14,13.8542
2020-05-13,14.2433
2020-05-12,14.6199
2020-05-11,14.5641
2020-05-08,14.5831
2020-05-07,14.8642
2020-05-06,15.1734
2020-05-05,15.4815
2020-05-04,15.8057
2020-05-01,16.6188
2020-04-30,17.4633
2020-04-29,17.91
2020-04-28,18.3129
2020-04-27,18.737
2020-04-24,18.9065
2020-04-23,19.3117
2020-04-22,19.7382
2020-04-21,20.4034
2020-04-20,21.1331
2020-04-17,21.3543
2020-04-16,21.6241
2020-04-15,22.1984
2020-04-14,23.0612
2020-04-13,23.9317
2020-04-09,25.1419
2020-04-08,26.3115
2020-04-07,27.6144
2020-04-06,28.9989
2020-04-03,30.1615
2020-04-02,30.764
2020-04-01,31.3361
2020-03-31,31.6943
2020-03-30,32.4476
2020-03-27,33.173
2020-03-26,33.6025
2020-03-25,34.0546
2020-03-24,33.9474
2020-03-23,33.0995
2020-03-20,31.6956
2020-03-19,30.5347
2020-03-18,29.5272
2020-03-17,28.4667
2020-03-16,27.5554
2020-03-13,26.4782
2020-03-12,25.6546
2020-03-11,24.5073
2020-03-10,24.1244
2020-03-09,23.7887
2020-03-06,23.1386
2020-03-05,23.1193
2020-03-04,23.4505
2020-03-03,23.9171
2020-03-02,24.0773
2020-02-28,23.7374
2020-02-27,21.7847
2020-02-26,20.2119
2020-02-25,19.1189
2020-02-24,17.9683
2020-02-21,17.4677
2020-02-20,18.0093
2020-02-19,18.5795
2020-02-18,19.3157
2020-02-14,20.1519
2020-02-13,20.9334
2020-02-12,21.649
2020-02-11,22.2671
2020-02-10,23.135
2020-02-07,24.3497
2020-02-06,25.4969
