date,RSI
2024-04-09,58.6254
2024-04-08,57.5685
2024-04-05,58.3477
2024-04-04,53.4282
2024-04-03,55.5239
2024-04-02,56.3325
2024-04-01,58.9093
2024-03-28,56.5889
2024-03-27,57.1543
2024-03-26,57.3229
2024-03-25,58.2203
2024-03-22,62.7558
2024-03-21,63.2574
2024-03-20,61.3277
2024-03-19,59.4615
2024-03-18,57.369
2024-03-15,56.904
2024-03-14,63.3199
2024-03-13,58.167
2024-03-12,58.3054
2024-03-11,51.7912
2024-03-08,53.0348
2024-03-07,55.1977
2024-03-06,50.5744
2024-03-05,50.9713
2024-03-04,60.9238
2024-03-01,61.4627
2024-02-29,60.3954
2024-02-28,56.7757
2024-02-27,56.6231
2024-02-26,56.6706
2024-02-23,58.8617
2024-02-22,59.8909
2024-02-21,54.4174
2024-02-20,54.8756
2024-02-16,55.8051
2024-02-15,57.6306
2024-02-14,59.8089
2024-02-13,57.7845
2024-02-12,64.8628
2024-02-09,69.6594
2024-02-08,66.8218
2024-02-07,66.7943
2024-02-06,62.5943
2024-02-05,62.7352
2024-02-02,67.7813
2024-02-01,64.119
2024-01-31,60.5709
2024-01-30,72.6988
2024-01-29,74.1463
2024-01-26,71.3716
2024-01-25,72.5728
2024-01-24,71.451
2024-01-23,69.5781
2024-01-22,68.2875
2024-01-19,70.8688
2024-01-18,68.3425
2024-01-17,65.7564
2024-01-16,66.6975
2024-01-12,65.6466
2024-01-11,63.2993
2024-01-10,62.108
2024-01-09,57.1489
2024-01-08,56.2926
2024-01-05,50.3447
2024-01-04,50.5236
2024-01-03,53.0287
2024-01-02,53.2834
2023-12-29,58.3858
2023-12-28,57.8217
2023-12-27,56.939
2023-12-26,57.4964
2023-12-22,57.4427
2023-12-21,56.7686
2023-12-20,54.8613
2023-12-19,57.022
2023-12-18,56.6472
2023-12-15,55.4865
2023-12-14,52.4636
2023-12-13,59.1763
2023-12-12,59.1848
2023-12-11,57.3889
2023-12-08,59.7655
2023-12-07,57.9119
2023-12-06,56.6689
2023-12-05,59.5604
2023-12-04,57.6972
2023-12-01,62.0092
2023-11-30,65.8392
2023-11-29,65.8119
2023-11-28,69.1894
2023-11-27,67.5064
2023-11-24,67.0126
2023-11-22,67.3587
2023-11-21,65.4278
2023-11-20,68.9714
2023-11-17,65.9264
2023-11-16,71.4749
2023-11-15,68.9191
2023-11-14,68.858
2023-11-13,67.4023
2023-11-10,69.991
2023-11-09,66.2979
2023-11-08,68.5376
2023-11-07,67.4255
2023-11-06,65.7001
2023-11-03,64.0113
2023-11-02,61.8692
2023-11-01,60.7547
2023-10-31,56.4795
2023-10-30,56.0221
2023-10-27,51.4802
2023-10-26,50.2302
2023-10-25,60.006
2023-10-24,53.1304
2023-10-23,52.1989
2023-10-20,50.1368
2023-10-19,54.0215
2023-10-18,53.1236
2023-10-17,54.7608
2023-10-16,55.2419
2023-10-13,51.8394
2023-10-12,54.5936
2023-10-11,55.625
2023-10-10,52.9227
2023-10-09,54.0319
2023-10-06,52.3328
2023-10-05,46.5399
2023-10-04,46.2216
2023-10-03,41.6897
2023-10-02,47.4277
2023-09-29,41.9692
2023-09-28,39.9018
2023-09-27,39.0711
2023-09-26,38.4531
2023-09-25,41.7994
2023-09-22,41.3233
2023-09-21,42.9088
2023-09-20,43.6925
2023-09-19,49.1069
2023-09-18,49.4096
2023-09-15,50.2419
2023-09-14,56.8978
2023-09-13,55.1401
2023-09-12,52.1264
2023-09-11,57.3947
2023-09-08,54.8141
2023-09-07,51.4985
2023-09-06,54.0658
2023-09-05,54.6496
2023-09-01,50.9792
2023-08-31,50.2755
2023-08-30,51.0726
2023-08-29,50.7992
2023-08-28,47.3341
2023-08-25,46.7899
2023-08-24,44.5128
2023-08-23,49.1828
2023-08-22,45.6869
2023-08-21,45.2296
2023-08-18,40.8226
2023-08-17,41.055
2023-08-16,43.1072
2023-08-15,43.5646
2023-08-14,44.8276
2023-08-11,42.6315
2023-08-10,43.6781
2023-08-09,43.1951
2023-08-08,45.2049
2023-08-07,47.4333
2023-08-04,45.9815
2023-08-03,45.2915
2023-08-02,45.7075
2023-08-01,50.3287
2023-07-31,50.101
2023-07-28,51.407
2023-07-27,47.3348
2023-07-26,51.0826
2023-07-25,59.4636
2023-07-24,56.4472
2023-07-21,55.7328
2023-07-20,57.817
2023-07-19,63.822
2023-07-18,67.3938
2023-07-17,60.9089
2023-07-14,60.6441
2023-07-13,59.2638
2023-07-12,56.1736
2023-07-11,53.2553
2023-07-10,52.8518
2023-07-07,56.7732
2023-07-06,59.9483
2023-07-05,58.2391
2023-07-03,58.1521
2023-06-30,60.0462
2023-06-29,57.1945
2023-06-28,57.7653
2023-06-27,57.1148
2023-06-26,53.9738
2023-06-23,58.339
2023-06-22,61.8081
2023-06-21,58.7526
2023-06-20,62.2042
2023-06-16,65.6996
2023-06-15,70.7943
2023-06-14,66.1431
2023-06-13,64.6261
2023-06-12,63.379
2023-06-09,60.6457
2023-06-08,59.7835
2023-06-07,58.728
2023-06-06,68.02
2023-06-05,70.3398
2023-06-02,70.1084
2023-06-01,68.9048
2023-05-31,67.031
2023-05-30,69.7171
2023-05-26,71.335
2023-05-25,68.4493
2023-05-24,62.1868
2023-05-23,63.5875
2023-05-22,69.8641
2023-05-19,68.4445
2023-05-18,68.6392
2023-05-17,66.3564
2023-05-16,64.7755
2023-05-15,63.5122
2023-05-12,63.2431
2023-05-11,64.2912
2023-05-10,66.3057
2023-05-09,63.6974
2023-05-08,65.187
2023-05-05,66.991
2023-05-04,64.5491
2023-05-03,64.0623
2023-05-02,64.9091
2023-05-01,65.0304
2023-04-28,66.3654
2023-04-27,65.4009
2023-04-26,61.2961
2023-04-25,49.2285
2023-04-24,54.3529
2023-04-21,57.954
2023-04-20,58.2757
2023-04-19,60.4057
2023-04-18,60.3587
2023-04-17,60.7272
2023-04-14,59.2655
2023-04-13,62.3311
2023-04-12,58.8617
2023-04-11,58.4842
2023-04-10,64.0332
2023-04-06,66.0385
2023-04-05,62.3597
2023-04-04,64.9753
2023-04-03,65.0209
2023-03-31,65.9623
2023-03-30,63.9953
2023-03-29,62.27
2023-03-28,59.5215
2023-03-27,60.4323
2023-03-24,63.8125
2023-03-23,62.4259
2023-03-22,59.7201
2023-03-21,60.8756
2023-03-20,60.1129
2023-03-17,65.7711
2023-03-16,64.3406
2023-03-15,58.9056
2023-03-14,56.1625
2023-03-13,51.631
2023-03-10,47.6418
2023-03-09,50.4055
2023-03-08,51.4547
2023-03-07,51.7886
2023-03-06,53.7932
2023-03-03,52.7847
2023-03-02,50.0443
2023-03-01,46.6374
2023-02-28,48.6905
2023-02-27,49.1736
2023-02-24,48.5577
2023-02-23,52.099
2023-02-22,50.0669
2023-02-21,50.7953
2023-02-17,54.2815
2023-02-16,57.1068
2023-02-15,62.5269
2023-02-14,64.2765
2023-02-13,63.9006
2023-02-10,60.0376
2023-02-09,60.4262
2023-02-08,62.7333
2023-02-07,63.3465
2023-02-06,58.3143
2023-02-03,59.4497
2023-02-02,64.1429
2023-02-01,58.199
2023-01-31,55.262
2023-01-30,51.9509
2023-01-27,56.1714
2023-01-26,56.0718
2023-01-25,51.2103
2023-01-24,52.2738
2023-01-23,52.6662
2023-01-20,51.1436
2023-01-19,45.2689
2023-01-18,47.8259
2023-01-17,51.03
2023-01-13,50.2489
2023-01-12,49.7594
2023-01-11,47.9067
2023-01-10,42.8501
2023-01-09,41.5015
2023-01-06,39.7929
2023-01-05,37.7257
2023-01-04,41.2092
2023-01-03,47.6624
2022-12-30,47.8254
2022-12-29,48.6081
2022-12-28,43.8546
2022-12-27,45.3489
2022-12-23,46.444
2022-12-22,46.0665
2022-12-21,49.9297
2022-12-20,48.19
2022-12-19,47.2971
2022-12-16,49.8611
2022-12-15,52.6224
2022-12-14,58.4682
2022-12-13,58.3074
2022-12-12,55.9246
2022-12-09,51.7093
2022-12-08,53.0555
2022-12-07,51.2089
2022-12-06,51.687
2022-12-05,54.9905
2022-12-02,58.3523
2022-12-01,58.1861
2022-11-30,58.4886
2022-11-29,50.4321
2022-11-28,51.3462
2022-11-25,55.1514
2022-11-23,55.2125
2022-11-22,53.8369
2022-11-21,52.2073
2022-11-18,51.7567
2022-11-17,52.0149
2022-11-16,52.0417
2022-11-15,51.8347
2022-11-14,51.6455
2022-11-11,54.3299
2022-11-10,52.591
2022-11-09,43.442
2022-11-08,45.4071
2022-11-07,44.8637
2022-11-04,41.2644
2022-11-03,36.9566
2022-11-02,39.1941
2022-11-01,42.5719
2022-10-31,44.3538
2022-10-28,46.0844
2022-10-27,40.7266
2022-10-26,42.7489
2022-10-25,53.4116
2022-10-24,51.3803
2022-10-21,48.1492
2022-10-20,44.0377
2022-10-19,44.2219
2022-10-18,45.3239
2022-10-17,44.6952
2022-10-14,38.4801
2022-10-13,41.2701
2022-10-12,34.5296
2022-10-11,34.2425
2022-10-10,35.9333
2022-10-07,38.2659
2022-10-06,45.2904
2022-10-05,46.8596
2022-10-04,46.6263
2022-10-03,40.2924
2022-09-30,33.0193
2022-09-29,35.4246
2022-09-28,37.435
2022-09-27,32.6985
2022-09-26,33.2319
2022-09-23,33.4663
2022-09-22,34.9928
2022-09-21,33.0687
2022-09-20,34.7535
2022-09-19,35.7777
2022-09-16,35.8845
2022-09-15,36.1829
2022-09-14,39.5196
2022-09-13,39.341
2022-09-12,47.913
2022-09-09,46.2509
2022-09-08,41.4358
2022-09-07,41.0727
2022-09-06,36.8893
2022-09-02,38.3926
2022-09-01,40.8342
2022-08-31,41.4516
2022-08-30,42.3035
2022-08-29,43.5856
2022-08-26,45.2337
2022-08-25,52.3024
2022-08-24,50.1999
2022-08-23,50.6504
2022-08-22,51.536
2022-08-19,57.6792
2022-08-18,60.9842
2022-08-17,61.9488
2022-08-16,62.5771
2022-08-15,63.178
2022-08-12,62.4754
2022-08-11,60.2149
2022-08-10,61.7617
2022-08-09,58.5165
2022-08-08,57.5281
2022-08-05,59.2833
2022-08-04,59.7784
2022-08-03,59.2631
2022-08-02,55.7732
2022-08-01,57.7325
2022-07-29,59.4298
2022-07-28,57.5493
2022-07-27,53.958
2022-07-26,44.0926
2022-07-25,48.1238
2022-07-22,49.0647
2022-07-21,51.8864
2022-07-20,50.3296
2022-07-19,48.6467
2022-07-18,45.2508
2022-07-15,46.6209
2022-07-14,44.9278
2022-07-13,44.0594
2022-07-12,44.5253
2022-07-11,50.2897
2022-07-08,52.1537
2022-07-07,52.5887
2022-07-06,51.4502
2022-07-05,49.6893
2022-07-01,47.9437
2022-06-30,46.4595
2022-06-29,48.0839
2022-06-28,46.1113
2022-06-27,50.1378
2022-06-24,51.5672
2022-06-23,47.0564
2022-06-22,43.8354
2022-06-21,44.1068
2022-06-17,40.6201
2022-06-16,39.03
2022-06-15,41.7188
2022-06-14,37.3271
2022-06-13,35.9201
2022-06-10,40.028
2022-06-09,45.4594
2022-06-08,48.433
2022-06-07,49.5787
2022-06-06,47.4602
2022-06-03,48.1105
2022-06-02,50.4696
2022-06-01,49.352
2022-05-31,49.0741
2022-05-27,49.7197
2022-05-26,46.1109
2022-05-25,44.364
2022-05-24,42.854
2022-05-23,43.2501
2022-05-20,39.0467
2022-05-19,39.2447
2022-05-18,39.5535
2022-05-17,43.7605
2022-05-16,41.1504
2022-05-13,40.9644
2022-05-12,38.1455
2022-05-11,39.7714
2022-05-10,42.7508
2022-05-09,40.4199
2022-05-06,43.925
2022-05-05,44.8793
2022-05-04,49.8382
2022-05-03,46.1696
2022-05-02,47.2465
2022-04-29,44.0431
2022-04-28,48.965
2022-04-27,45.9264
2022-04-26,38.9196
2022-04-25,43.2164
2022-04-22,39.1501
2022-04-21,42.0492
2022-04-20,44.6186
2022-04-19,43.9977
2022-04-18,41.1723
2022-04-14,40.7625
2022-04-13,44.0543
2022-04-12,40.8135
2022-04-11,42.1484
2022-04-08,47.5561
2022-04-07,49.8386
2022-04-06,48.8473
2022-04-05,55.1477
2022-04-04,57.6882
2022-04-01,55.0168
2022-03-31,54.4707
2022-03-30,57.8044
2022-03-29,58.7584
2022-03-28,56.6951
2022-03-25,53.3934
2022-03-24,53.6258
2022-03-23,51.4211
2022-03-22,53.8312
2022-03-21,51.5165
2022-03-18,52.1604
2022-03-17,49.7108
2022-03-16,49.318
2022-03-15,45.8108
2022-03-14,39.9734
2022-03-11,41.4098
2022-03-10,43.6769
2022-03-09,44.9083
2022-03-08,37.6489
2022-03-07,38.8245
2022-03-04,43.4354
2022-03-03,46.3282
2022-03-02,48.4898
2022-03-01,45.5267
2022-02-28,47.426
2022-02-25,46.6105
2022-02-24,45.1242
2022-02-23,36.248
2022-02-22,39.3976
2022-02-18,39.4895
2022-02-17,40.6916
2022-02-16,44.7444
2022-02-15,44.9136
2022-02-14,41.6359
2022-02-11,41.6531
2022-02-10,44.8891
2022-02-09,49.2629
2022-02-08,45.4609
2022-02-07,43.2685
2022-02-04,45.6798
2022-02-03,42.8353
2022-02-02,49.2084
2022-02-01,46.286
2022-01-31,47.5127
2022-01-28,45.842
2022-01-27,40.2489
2022-01-26,37.9872
2022-01-25,31.5203
2022-01-24,34.8279
2022-01-21,34.5464
2022-01-20,37.0365
2022-01-19,37.8413
2022-01-18,37.3328
2022-01-14,40.8583
2022-01-13,36.8032
2022-01-12,43.9431
2022-01-11,41.3008
2022-01-10,40.728
2022-01-07,40.5494
2022-01-06,40.4309
2022-01-05,41.6644
2022-01-04,48.812
2022-01-03,52.7165
2021-12-31,53.8355
2021-12-30,55.993
2021-12-29,57.9264
2021-12-28,57.5559
2021-12-27,58.3934
2021-12-23,54.3085
2021-12-22,53.4753
2021-12-21,50.0426
2021-12-20,45.2504
2021-12-17,47.5336
2021-12-16,48.1868
2021-12-15,54.4918
2021-12-14,50.5106
2021-12-13,59.1233
2021-12-10,61.9734
2021-12-09,55.902
2021-12-08,57.6337
2021-12-07,57.6004
2021-12-06,51.2301
2021-12-03,48.5554
2021-12-02,54.3227
2021-12-01,54.8866
2021-11-30,55.3585
2021-11-29,61.2869
2021-11-26,56.1541
2021-11-24,65.998
2021-11-23,65.839
2021-11-22,68.6913
2021-11-19,73.2933
2021-11-18,72.3044
2021-11-17,71.1174
2021-11-16,70.9912
2021-11-15,69.0722
2021-11-12,69.9023
2021-11-11,67.4496
2021-11-10,66.4632
2021-11-09,73.1139
2021-11-08,74.545
2021-11-05,74.1145
2021-11-04,74.6042
2021-11-03,73.5377
2021-11-02,73.1559
2021-11-01,71.4653
2021-10-29,74.1189
2021-10-28,70.7896
2021-10-27,70.1985
2021-10-26,62.1436
2021-10-25,60.6102
2021-10-22,61.8483
2021-10-21,63.7706
2021-10-20,61.3832
2021-10-19,62.3384
2021-10-18,61.6892
2021-10-15,59.5168
2021-10-14,58.456
2021-10-13,53.3316
2021-10-12,50.225
2021-10-11,51.507
2021-10-08,52.087
2021-10-07,52.087
2021-10-06,50.6802
2021-10-05,46.9831
2021-10-04,41.5793
2021-10-01,46.336
2021-09-30,38.298
2021-09-29,39.9446
2021-09-28,39.3732
2021-09-27,49.2511
2021-09-24,55.7091
2021-09-23,55.9918
2021-09-22,54.9788
2021-09-21,50.8313
2021-09-20,50.2554
2021-09-17,57.3657
2021-09-16,65.8695
2021-09-15,65.5063
2021-09-14,60.4828
2021-09-13,57.1855
2021-09-10,55.5757
2021-09-09,58.0713
2021-09-08,63.2582
2021-09-07,63.2266
2021-09-03,64.9255
2021-09-02,64.9428
2021-09-01,66.0781
2021-08-31,66.1589
2021-08-30,68.8957
2021-08-27,65.8592
2021-08-26,65.3359
2021-08-25,70.065
2021-08-24,71.0861
2021-08-23,74.5197
2021-08-20,74.3515
2021-08-19,69.3178
2021-08-18,63.9723
2021-08-17,67.2653
2021-08-16,70.1796
2021-08-13,68.6962
2021-08-12,65.8966
2021-08-11,62.9338
2021-08-10,62.3802
2021-08-09,65.8426
2021-08-06,67.986
2021-08-05,68.0978
2021-08-04,65.3844
2021-08-03,66.4729
2021-08-02,64.3469
2021-07-30,64.499
2021-07-29,67.1624
2021-07-28,66.9339
2021-07-27,67.4433
2021-07-26,71.4977
2021-07-23,72.5208
2021-07-22,70.2156
2021-07-21,66.6465
2021-07-20,64.8927
2021-07-19,62.8307
2021-07-16,69.0705
2021-07-15,69.5619
2021-07-14,72.1387
2021-07-13,71.0868
2021-07-12,68.3733
2021-07-09,69.4218
2021-07-08,69.0436
2021-07-07,73.1953
2021-07-06,71.735
2021-07-02,71.7286
2021-07-01,67.4642
2021-06-30,66.9157
2021-06-29,67.6901
2021-06-28,65.667
2021-06-25,62.5951
2021-06-24,65.0923
2021-06-23,63.9341
2021-06-22,64.2706
2021-06-21,61.9387
2021-06-18,59.1225
2021-06-17,61.0953
2021-06-16,57.8997
2021-06-15,59.1855
2021-06-14,61.2012
2021-06-11,59.4878
2021-06-10,58.9278
2021-06-09,55.6578
2021-06-08,54.7004
2021-06-07,56.0993
2021-06-04,53.3382
2021-06-03,48.1244
2021-06-02,49.7782
2021-06-01,49.8806
2021-05-28,52.2073
2021-05-27,51.8611
2021-05-26,54.0526
2021-05-25,54.2825
2021-05-24,53.5148
2021-05-21,48.6239
2021-05-20,49.7859
2021-05-19,46.681
2021-05-18,46.1171
2021-05-17,47.7979
2021-05-14,50.2591
2021-05-13,45.6783
2021-05-12,41.661
2021-05-11,47.6695
2021-05-10,48.5434
2021-05-07,53.7459
2021-05-06,51.1757
2021-05-05,47.8908
2021-05-04,49.1631
2021-05-03,53.3118
2021-04-30,53.65
2021-04-29,53.9855
2021-04-28,56.054
2021-04-27,64.5468
2021-04-26,64.2552
2021-04-23,63.9871
2021-04-22,61.2401
2021-04-21,65.294
2021-04-20,63.7427
2021-04-19,64.3077
2021-04-16,66.6459
2021-04-15,65.916
2021-04-14,63.5248
2021-04-13,66.8282
2021-04-12,65.3033
2021-04-09,65.268
2021-04-08,63.7509
2021-04-07,61.7032
2021-04-06,60.4095
2021-04-05,61.5817
2021-04-01,57.1997
2021-03-31,52.1197
2021-03-30,48.6717
2021-03-29,51.7323
2021-03-26,52.8879
2021-03-25,49.2952
2021-03-24,52.142
2021-03-23,54.1611
2021-03-22,52.8605
2021-03-19,47.8771
2021-03-18,48.1947
2021-03-17,54.0069
2021-03-16,54.6709
2021-03-15,52.2572
2021-03-12,53.1284
2021-03-11,54.393
2021-03-10,50.5787
2021-03-09,51.7663
2021-03-08,46.1191
2021-03-05,49.766
2021-03-04,44.9854
2021-03-03,45.6894
2021-03-02,51.5115
2021-03-01,54.7352
2021-02-26,50.3507
2021-02-25,46.7048
2021-02-24,52.7391
2021-02-23,51.3648
2021-02-22,52.7772
2021-02-19,61.091
2021-02-18,65.3608
2021-02-17,65.998
2021-02-16,65.1659
2021-02-12,67.0632
2021-02-11,66.7063
2021-02-10,65.5207
2021-02-09,66.8064
2021-02-08,65.9375
2021-02-05,65.7606
2021-02-04,65.6414
2021-02-03,66.7929
2021-02-02,64.7202
2021-02-01,64.8745
2021-01-29,59.8833
2021-01-28,68.2316
2021-01-27,64.1207
2021-01-26,63.6988
2021-01-25,61.5914
2021-01-22,58.6776
2021-01-21,57.846
2021-01-20,57.3214
2021-01-19,49.8936
2021-01-15,45.5767
2021-01-14,45.9438
2021-01-13,49.3309
2021-01-12,47.7776
2021-01-11,50.445
2021-01-08,52.7738
2021-01-07,51.4441
2021-01-06,44.7302
2021-01-05,50.9964
2021-01-04,50.7528
2020-12-31,56.794
2020-12-30,56.0159
2020-12-29,59.4086
2020-12-28,60.5511
2020-12-24,58.4815
2020-12-23,56.7959
2020-12-22,60.7507
2020-12-21,59.5124
2020-12-18,55.5667
2020-12-17,56.6551
2020-12-16,56.5186
2020-12-15,51.1427
2020-12-14,51.2245
2020-12-11,50.2088
2020-12-10,47.1619
2020-12-09,48.4785
2020-12-08,53.111
2020-12-07,51.305
2020-12-04,51.3815
2020-12-03,51.2631
2020-12-02,52.4046
2020-12-01,53.2417
2020-11-30,51.3612
2020-11-27,52.4474
2020-11-25,51.3002
2020-11-24,51.292
2020-11-23,48.1807
2020-11-20,48.4
2020-11-19,49.9664
2020-11-18,48.9299
2020-11-17,51.0382
2020-11-16,53.1762
2020-11-13,52.6868
2020-11-12,51.9781
2020-11-11,52.7569
2020-11-10,49.1443
2020-11-09,54.4096
2020-11-06,58.7265
2020-11-05,58.474
2020-11-04,54.2027
2020-11-03,46.6822
2020-11-02,43.0233
2020-10-30,43.1193
2020-10-29,44.6399
2020-10-28,42.9057
2020-10-27,50.7279
2020-10-26,48.0283
2020-10-23,53.4228
2020-10-22,52.3142
2020-10-21,52.2417
2020-10-20,52.1264
2020-10-19,51.8095
2020-10-16,56.2866
2020-10-15,56.2866
2020-10-14,57.2718
2020-10-13,58.9044
2020-10-12,58.0756
2020-10-09,54.7568
2020-10-08,51.3326
2020-10-07,50.8255
2020-10-06,48.143
2020-10-05,51.1667
2020-10-02,48.2737
2020-10-01,52.7132
2020-09-30,51.2668
2020-09-29,49.1365
2020-09-28,50.6295
2020-09-25,49.5473
2020-09-24,46.3545
2020-09-23,44.4802
2020-09-22,48.7291
2020-09-21,45.1743
2020-09-18,43.5357
2020-09-17,45.0344
2020-09-16,46.3208
2020-09-15,48.6204
2020-09-14,46.3336
2020-09-11,45.388
2020-09-10,46.1379
2020-09-09,49.5757
2020-09-08,43.7738
2020-09-04,51.3055
2020-09-03,53.6116
2020-09-02,67.0902
2020-09-01,64.5024
2020-08-31,63.4168
2020-08-28,67.2101
2020-08-27,65.8733
2020-08-26,62.4874
2020-08-25,59.1705
2020-08-24,57.0263
2020-08-21,56.5033
2020-08-20,58.0665
2020-08-19,54.3101
2020-08-18,55.547
2020-08-17,54.6188
2020-08-14,53.5684
2020-08-13,53.42
2020-08-12,53.8205
2020-08-11,49.5612
2020-08-10,53.4897
2020-08-07,57.2332
2020-08-06,60.94
2020-08-05,58.701
2020-08-04,59.031
2020-08-03,62.1106
2020-07-31,54.0272
2020-07-30,53.1123
2020-07-29,53.2575
2020-07-28,51.6575
2020-07-27,53.2097
2020-07-24,51.2714
2020-07-23,52.2717
2020-07-22,60.6162
2020-07-21,58.5695
2020-07-20,61.4516
2020-07-17,55.0179
2020-07-16,56.0783
2020-07-15,60.4644
2020-07-14,60.8043
2020-07-13,59.9204
2020-07-10,67.3613
2020-07-09,68.1531
2020-07-08,67.3165
2020-07-07,64.6008
2020-07-06,67.4489
2020-07-02,64.7753
2020-07-01,63.7824
2020-06-30,63.0271
2020-06-29,59.6188
2020-06-26,58.0914
2020-06-25,62.3493
2020-06-24,60.6406
2020-06-23,65.2181
2020-06-22,64.377
2020-06-19,60.7281
2020-06-18,62.0311
2020-06-17,60.6034
2020-06-16,60.1448
2020-06-15,56.8472
2020-06-12,55.9498
2020-06-11,54.8573
2020-06-10,66.0469
2020-06-09,61.0154
2020-06-08,59.8595
2020-06-05,58.9276
2020-06-04,55.2891
2020-06-03,58.0754
2020-06-02,57.7019
2020-06-01,55.98
2020-05-29,56.4206
2020-05-28,54.9364
2020-05-27,55.3332
2020-05-26,55.153
2020-05-22,56.9155
2020-05-21,56.8615
2020-05-20,58.8136
2020-05-19,57.2291
2020-05-18,58.3029
2020-05-15,57.2613
2020-05-14,55.6807
2020-05-13,55.214
2020-05-12,57.2401
2020-05-11,60.4709
2020-05-08,59.411
2020-05-07,58.8616
2020-05-06,58.3358
2020-05-05,57.4686
2020-05-04,56.5416
2020-05-01,54.4439
2020-04-30,57.2991
2020-04-29,56.4671
2020-04-28,52.7207
2020-04-27,55.2333
2020-04-24,55.5298
2020-04-23,54.0634
2020-04-22,55.2241
2020-04-21,52.6001
2020-04-20,56.6027
2020-04-17,58.6768
2020-04-16,58.033
2020-04-15,55.8728
2020-04-14,56.8534
2020-04-13,53.3536
2020-04-09,53.1906
2020-04-08,53.1864
2020-04-07,52.5229
2020-04-06,53.3019
2020-04-03,48.652
2020-04-02,49.2342
2020-04-01,47.9304
2020-03-31,50.1037
2020-03-30,51.0941
2020-03-27,46.9297
2020-03-26,49.3603
2020-03-25,45.5169
2020-03-24,46.0297
2020-03-23,40.4852
2020-03-20,40.9279
2020-03-19,42.662
2020-03-18,41.6498
2020-03-17,43.603
2020-03-16,38.6651
2020-03-13,46.8461
2020-03-12,35.9782
2020-03-11,41.9889
2020-03-10,45.6108
2020-03-09,38.4889
2020-03-06,44.3547
2020-03-05,47.2937
2020-03-04,50.1696
2020-03-03,45.7466
2020-03-02,51.7258
2020-02-28,42.4171
2020-02-27,38.4085
2020-02-26,48.4367
2020-02-25,46.0949
2020-02-24,48.9297
2020-02-21,58.2171
2020-02-20,67.4222
2020-02-19,72.7856
2020-02-18,72.378
2020-02-14,70.9923
2020-02-13,69.734
2020-02-12,71.5314
2020-02-11,71.3419
2020-02-10,79.2472
2020-02-07,76.4478
2020-02-06,76.2835
2020-02-05,73.7921
2020-02-04,74.229
